	index	stat_comp	pval_comp	fdr_comp	df.test_comp	df.dna_comp	df.rna.full_comp	df.rna.red_comp	logFC_comp	dupe_info	is_ctrl	tile_type	native_status
4108	664__WILDTYPE_SNP_INDIV	0.556149334755446	0.455815908193149	0.7038161336611719	1.0	26.0	5.0	4.0	-0.125177941023479	664	sequence	WILDTYPE_SNP_INDIV	no effect
4109	3138__WILDTYPE_SNP_INDIV	8.38343918583951	0.0037865523789580202	0.0464271282861589	1.0	26.0	5.0	4.0	0.537467272214489	3138	sequence	WILDTYPE_SNP_INDIV	significant effect
4110	1566__WILDTYPE_SNP_INDIV	2.4425695694099	0.118082653478122	0.34937031691831394	1.0	26.0	5.0	4.0	0.508976555831988	1566	sequence	WILDTYPE_SNP_INDIV	no effect
4111	4689__WILDTYPE_SNP_INDIV	3.6865849703222002	0.0548518153437175	0.224602271189847	1.0	26.0	5.0	4.0	0.51134452338907	4689	sequence	WILDTYPE_SNP_INDIV	no effect
4112	1178__WILDTYPE_SNP_INDIV	138.065338484846	7.05179789804001e-32	8.4603945281735e-29	1.0	26.0	5.0	4.0	2.0020981279838796	1178	sequence	WILDTYPE_SNP_INDIV	significant effect
4113	2324__WILDTYPE_SNP_INDIV	1.49336966177293	0.221694372958416	0.494612410891416	1.0	26.0	5.0	4.0	0.35501358247398296	2324	sequence	WILDTYPE_SNP_INDIV	no effect
4114	1459__WILDTYPE_SNP_INDIV	0.6321762013294571	0.42655819087606395	0.683377971312163	1.0	26.0	5.0	4.0	-0.126658539276679	1459	sequence	WILDTYPE_SNP_INDIV	no effect
4115	14__WILDTYPE_SNP_INDIV	0.17227649436927098	0.678096489570916	0.8441465767706421	1.0	26.0	5.0	4.0	0.0862294866324707	14	sequence	WILDTYPE_SNP_INDIV	no effect
4116	548__WILDTYPE_SNP_INDIV	79.48830747142891	4.85087617223227e-19	1.7907195961955902e-16	1.0	26.0	5.0	4.0	1.6080714998867198	548	sequence	WILDTYPE_SNP_INDIV	significant effect
4117	676__WILDTYPE_SNP_INDIV	0.00277847763982209	0.9579619619581858	0.9816911072896289	1.0	26.0	5.0	4.0	0.008527561721930829	676	sequence	WILDTYPE_SNP_INDIV	no effect
4118	2872__WILDTYPE_SNP_INDIV	2.98052171293739	0.0842721043128938	0.2913808788786789	1.0	26.0	5.0	4.0	0.502404873075281	2872	sequence	WILDTYPE_SNP_INDIV	no effect
4119	598__WILDTYPE_SNP_INDIV	5.468719341151429	0.0193598069540756	0.12448456075347901	1.0	26.0	5.0	4.0	0.46334567144834704	598	sequence	WILDTYPE_SNP_INDIV	no effect
4120	709__WILDTYPE_SNP_INDIV	140.308334846832	2.2792320882229e-32	3.64601159712723e-29	1.0	26.0	5.0	4.0	-2.23985995662415	709	sequence	WILDTYPE_SNP_INDIV	significant effect
4121	23__WILDTYPE_SNP_INDIV	0.16340944937292098	0.686036722488935	0.8490428161325	1.0	26.0	5.0	4.0	-0.10285517469016998	23	sequence	WILDTYPE_SNP_INDIV	no effect
4122	1273__WILDTYPE_SNP_INDIV	82.7968256139061	9.093589598768249e-20	3.967285134953529e-17	1.0	26.0	5.0	4.0	1.51211893216523	1273	sequence	WILDTYPE_SNP_INDIV	significant effect
4123	1670__WILDTYPE_SNP_INDIV	7.040119244515611	0.00797037247234181	0.0737649085689145	1.0	26.0	5.0	4.0	0.612648427251668	1670	sequence	WILDTYPE_SNP_INDIV	no effect
4124	1689__WILDTYPE_SNP_INDIV	5.10140171210037	0.0239065170853906	0.140077601284389	1.0	26.0	5.0	4.0	0.640771801590759	1689	sequence	WILDTYPE_SNP_INDIV	no effect
4125	2154__WILDTYPE_SNP_INDIV	1.6350827560111698	0.20100147087008105	0.46839696640639794	1.0	19.0	5.0	4.0	0.76309484546747	2154	sequence	WILDTYPE_SNP_INDIV	no effect
4126	1118__WILDTYPE_SNP_INDIV	2.1074739877246897	0.146581101820007	0.392765330895709	1.0	26.0	5.0	4.0	-0.48383122367418996	1118	sequence	WILDTYPE_SNP_INDIV	no effect
4127	2901__WILDTYPE_SNP_INDIV	0.0574215754804754	0.81061866093047	0.9109291901280491	1.0	26.0	5.0	4.0	-0.0974295500187165	2901	sequence	WILDTYPE_SNP_INDIV	no effect
4128	82__WILDTYPE_SNP_INDIV	13.9273511525716	0.000190013293699771	0.0064216464539802705	1.0	26.0	5.0	4.0	-0.48351655179073794	82	sequence	WILDTYPE_SNP_INDIV	significant effect
4129	1749__WILDTYPE_SNP_INDIV	1.21327061762713	0.27068535044216396	0.5439778043433611	1.0	26.0	5.0	4.0	-0.329560178644947	1749	sequence	WILDTYPE_SNP_INDIV	no effect
4130	906__WILDTYPE_SNP_INDIV	4.852983911292769	0.0275983495977542	0.15179622535018802	1.0	26.0	5.0	4.0	-0.573820597656709	906	sequence	WILDTYPE_SNP_INDIV	no effect
4131	2809__WILDTYPE_SNP_INDIV	0.453634348587912	0.500614094010951	0.7385955069400642	1.0	26.0	5.0	4.0	0.150591835377932	2809	sequence	WILDTYPE_SNP_INDIV	no effect
4132	2787__WILDTYPE_SNP_INDIV	0.25604860830549103	0.612847903614053	0.8100608298921241	1.0	21.0	5.0	4.0	-0.20577931433453697	2787	sequence	WILDTYPE_SNP_INDIV	no effect
4133	2072__WILDTYPE_SNP_INDIV	0.370153167840954	0.54292079038617	0.7649667859845071	1.0	26.0	5.0	4.0	0.215287993977887	2072	sequence	WILDTYPE_SNP_INDIV	no effect
4134	2244__WILDTYPE_SNP_INDIV	0.906024587662614	0.341171417550167	0.607976841003807	1.0	26.0	5.0	4.0	0.180635074623811	2244	sequence	WILDTYPE_SNP_INDIV	no effect
4135	2323__WILDTYPE_SNP_INDIV	2.0483840209453796	0.152367840679638	0.40176553155031897	1.0	26.0	5.0	4.0	0.6135394441236329	2323	sequence	WILDTYPE_SNP_INDIV	no effect
4136	1951__WILDTYPE_SNP_INDIV	5.92606135503729	0.0149185496625284	0.107337510990216	1.0	26.0	5.0	4.0	-0.406182877550121	1951	sequence	WILDTYPE_SNP_INDIV	no effect
4137	1739__WILDTYPE_SNP_INDIV	5.93637449797188	0.0148314969639983	0.107337510990216	1.0	26.0	5.0	4.0	0.46318839633032705	1739	sequence	WILDTYPE_SNP_INDIV	no effect
4138	4486__WILDTYPE_SNP_INDIV	7.392421080247459	0.00654992659282845	0.0649444167747598	1.0	26.0	5.0	4.0	0.652060050288713	4486	sequence	WILDTYPE_SNP_INDIV	no effect
4139	856__WILDTYPE_SNP_INDIV	0.897640474703621	0.34341517541598	0.6104476814612739	1.0	26.0	5.0	4.0	0.26943404737538396	856	sequence	WILDTYPE_SNP_INDIV	no effect
4140	29__WILDTYPE_SNP_INDIV	0.18400284440167497	0.6679555895472571	0.839951424547667	1.0	26.0	5.0	4.0	0.125680138271959	29	sequence	WILDTYPE_SNP_INDIV	no effect
4141	3134__WILDTYPE_SNP_INDIV	19.394921752824303	1.0628931800376e-05	0.000718425967746541	1.0	26.0	5.0	4.0	0.606055750312407	3134	sequence	WILDTYPE_SNP_INDIV	significant effect
4142	1858__WILDTYPE_SNP_INDIV	0.000294859140467452	0.9862998280847549	0.992712431832789	1.0	26.0	5.0	4.0	-0.00421674079964072	1858	sequence	WILDTYPE_SNP_INDIV	no effect
4143	133__WILDTYPE_SNP_INDIV	0.9276927592190991	0.335463178674212	0.604108795224348	1.0	26.0	5.0	4.0	-0.287669862869661	133	sequence	WILDTYPE_SNP_INDIV	no effect
4144	1813__WILDTYPE_SNP_INDIV	1.32042925579708	0.25051502722915897	0.5201342478776789	1.0	26.0	5.0	4.0	0.211122099903434	1813	sequence	WILDTYPE_SNP_INDIV	no effect
4145	309__WILDTYPE_SNP_INDIV	0.204239087903716	0.651320716286415	0.832116900779255	1.0	25.0	5.0	4.0	-0.119083220252423	309	sequence	WILDTYPE_SNP_INDIV	no effect
4146	4412__WILDTYPE_SNP_INDIV	1.83360272632399	0.17570260147278902	0.43317539542472294	1.0	26.0	5.0	4.0	0.24477557876134304	4412	sequence	WILDTYPE_SNP_INDIV	no effect
4147	695__WILDTYPE_SNP_INDIV	0.354801687172767	0.551407516278941	0.7710386569413291	1.0	26.0	5.0	4.0	-0.14113941642540198	695	sequence	WILDTYPE_SNP_INDIV	no effect
4148	3177__WILDTYPE_SNP_INDIV	5.74823428381251	0.0165052382912483	0.11283281846111201	1.0	26.0	5.0	4.0	-0.8409622391585428	3177	sequence	WILDTYPE_SNP_INDIV	no effect
4149	3881__WILDTYPE_SNP_INDIV	5.5272640580856205	0.0187223590568158	0.122409538301988	1.0	26.0	5.0	4.0	0.539348350299803	3881	sequence	WILDTYPE_SNP_INDIV	no effect
4150	2726__WILDTYPE_SNP_INDIV	0.0499208391238426	0.823201076826455	0.918517081536889	1.0	26.0	5.0	4.0	-0.0448899725572713	2726	sequence	WILDTYPE_SNP_INDIV	no effect
4151	2424__WILDTYPE_SNP_INDIV	8.498706006779681	0.0035539914169938898	0.0445734988264837	1.0	26.0	5.0	4.0	0.43581278365224196	2424	sequence	WILDTYPE_SNP_INDIV	significant effect
4152	2671__WILDTYPE_SNP_INDIV	2.91985236942492	0.0874958686692188	0.298665825139427	1.0	26.0	5.0	4.0	0.265963728329789	2671	sequence	WILDTYPE_SNP_INDIV	no effect
4153	2453__WILDTYPE_SNP_INDIV	3.42109667745808	0.0643682393880275	0.24911546840576101	1.0	21.0	5.0	4.0	0.6766117332186501	2453	sequence	WILDTYPE_SNP_INDIV	no effect
4154	3676__WILDTYPE_SNP_INDIV	1.3891582335713797	0.23854730525163104	0.510054190361586	1.0	26.0	5.0	4.0	-0.39259423230292895	3676	sequence	WILDTYPE_SNP_INDIV	no effect
4155	1064__WILDTYPE_SNP_INDIV	0.20279715276296897	0.6524724753409129	0.832116900779255	1.0	22.0	5.0	4.0	-0.25326881393608497	1064	sequence	WILDTYPE_SNP_INDIV	no effect
4156	1461__WILDTYPE_SNP_INDIV	2.88310148903474	0.0895134592498921	0.30230477898679303	1.0	26.0	5.0	4.0	-0.37704773568483896	1461	sequence	WILDTYPE_SNP_INDIV	no effect
4157	2879__WILDTYPE_SNP_INDIV	0.9129261304310601	0.339339220469161	0.6062877583884979	1.0	26.0	5.0	4.0	-0.260415412335588	2879	sequence	WILDTYPE_SNP_INDIV	no effect
4158	2132__WILDTYPE_SNP_INDIV	0.00700443221558089	0.9333009314764521	0.970721970124728	1.0	26.0	5.0	4.0	0.0148190867889605	2132	sequence	WILDTYPE_SNP_INDIV	no effect
4159	3960__WILDTYPE_SNP_INDIV	0.14249454964647199	0.7058135792112701	0.861006448051573	1.0	26.0	5.0	4.0	-0.0450955989449664	3960	sequence	WILDTYPE_SNP_INDIV	no effect
4160	335__WILDTYPE_SNP_INDIV	1.3875072642872501	0.238826514435023	0.510054190361586	1.0	22.0	5.0	4.0	-0.4794907678931671	335	sequence	WILDTYPE_SNP_INDIV	no effect
4161	3876__WILDTYPE_SNP_INDIV	1.34582329041405	0.24600962410545602	0.515570726272441	1.0	26.0	5.0	4.0	0.20934586480743603	3876	sequence	WILDTYPE_SNP_INDIV	no effect
4162	3607__WILDTYPE_SNP_INDIV	0.7508560448789009	0.386205337178526	0.6460088578319089	1.0	26.0	5.0	4.0	0.264781564570125	3607	sequence	WILDTYPE_SNP_INDIV	no effect
4163	3101__WILDTYPE_SNP_INDIV	2.7974037285330295	0.0944170815707825	0.312487982384955	1.0	26.0	5.0	4.0	0.30658663054094104	3101	sequence	WILDTYPE_SNP_INDIV	no effect
4164	1190__WILDTYPE_SNP_INDIV	1.2747148542725901	0.258884036423474	0.531160534756842	1.0	26.0	5.0	4.0	0.324593197265714	1190	sequence	WILDTYPE_SNP_INDIV	no effect
4165	1057__WILDTYPE_SNP_INDIV	0.9875360881987941	0.320345322586818	0.5930758942299411	1.0	26.0	5.0	4.0	0.136876754207552	1057	sequence	WILDTYPE_SNP_INDIV	no effect
4166	716__WILDTYPE_SNP_INDIV	9.21904022772333	0.00239511072100754	0.0339060069324931	1.0	26.0	5.0	4.0	0.4392822287560179	716	sequence	WILDTYPE_SNP_INDIV	significant effect
4167	3242__WILDTYPE_SNP_INDIV	1.1193452445093	0.290059483412845	0.5649332227671441	1.0	26.0	5.0	4.0	0.348911936788999	3242	sequence	WILDTYPE_SNP_INDIV	no effect
4168	4052__WILDTYPE_SNP_INDIV	0.35794690492866704	0.549648688743027	0.7703750167283249	1.0	26.0	5.0	4.0	0.111463441998624	4052	sequence	WILDTYPE_SNP_INDIV	no effect
4169	314__WILDTYPE_SNP_INDIV	0.71908013991515	0.396445805767096	0.655371485317359	1.0	26.0	5.0	4.0	0.168418043038502	314	sequence	WILDTYPE_SNP_INDIV	no effect
4170	3261__WILDTYPE_SNP_INDIV	3.59502240314396	0.0579528474677625	0.234104137203529	1.0	26.0	5.0	4.0	0.276774704543346	3261	sequence	WILDTYPE_SNP_INDIV	no effect
4171	3054__WILDTYPE_SNP_INDIV	3.0640723811407	0.0800408336614514	0.28348041383122197	1.0	24.0	5.0	4.0	1.02218126205833	3054	sequence	WILDTYPE_SNP_INDIV	no effect
4172	592__WILDTYPE_SNP_INDIV	0.342607258131466	0.558328115419097	0.776623844677895	1.0	26.0	5.0	4.0	-0.132032602871829	592	sequence	WILDTYPE_SNP_INDIV	no effect
4173	3016__WILDTYPE_SNP_INDIV	3.7963348473040197	0.0513649019573994	0.216228214468035	1.0	11.0	5.0	4.0	-1.92330216042661	3016	sequence	WILDTYPE_SNP_INDIV	no effect
4174	3902__WILDTYPE_SNP_INDIV	0.6740640506467339	0.41163827212571	0.6691910799225209	1.0	23.0	5.0	4.0	0.334055312228432	3902	sequence	WILDTYPE_SNP_INDIV	no effect
4175	2427__WILDTYPE_SNP_INDIV	1.3899716728035398	0.23840988347129896	0.510054190361586	1.0	24.0	5.0	4.0	-0.37038465988483293	2427	sequence	WILDTYPE_SNP_INDIV	no effect
4176	4702__WILDTYPE_SNP_INDIV	7.84530088780093	0.00509529770107096	0.0554083342983712	1.0	26.0	5.0	4.0	0.5771328365433129	4702	sequence	WILDTYPE_SNP_INDIV	no effect
4177	4617__WILDTYPE_SNP_INDIV	0.00292791215588295	0.9568473774220079	0.9810413332481851	1.0	26.0	5.0	4.0	-0.0226991337995919	4617	sequence	WILDTYPE_SNP_INDIV	no effect
4178	1122__WILDTYPE_SNP_INDIV	3.43731918217009	0.0637390372159862	0.24767906040446802	1.0	26.0	5.0	4.0	0.247141452277387	1122	sequence	WILDTYPE_SNP_INDIV	no effect
4179	3914__WILDTYPE_SNP_INDIV	0.27585123833648606	0.5994334460169589	0.801527196276229	1.0	23.0	5.0	4.0	0.29644676655873603	3914	sequence	WILDTYPE_SNP_INDIV	no effect
4180	2452__WILDTYPE_SNP_INDIV	15.3516778034287	8.92416425776908e-05	0.00382384502437802	1.0	16.0	5.0	4.0	2.5227851692754997	2452	sequence	WILDTYPE_SNP_INDIV	significant effect
4181	3598__WILDTYPE_SNP_INDIV	1.59728945920369	0.20628775722547	0.47572078179963	1.0	26.0	5.0	4.0	0.38351846445050003	3598	sequence	WILDTYPE_SNP_INDIV	no effect
4182	1169__WILDTYPE_SNP_INDIV	9.185228887916312	0.00243976021129965	0.0341353039476006	1.0	26.0	5.0	4.0	0.665357622429353	1169	sequence	WILDTYPE_SNP_INDIV	significant effect
4183	1710__WILDTYPE_SNP_INDIV	1.5517256245707398	0.212880872670608	0.48486725578844203	1.0	26.0	5.0	4.0	0.225184419617496	1710	sequence	WILDTYPE_SNP_INDIV	no effect
4184	1817__WILDTYPE_SNP_INDIV	1.8332565403643502	0.175743382973939	0.43317539542472294	1.0	23.0	5.0	4.0	0.773931444150523	1817	sequence	WILDTYPE_SNP_INDIV	no effect
4185	4093__WILDTYPE_SNP_INDIV	1.50823320957329	0.219408880969979	0.4929509455875129	1.0	25.0	5.0	4.0	0.48684879137161896	4093	sequence	WILDTYPE_SNP_INDIV	no effect
4186	3904__WILDTYPE_SNP_INDIV	0.289860322976665	0.590310052487148	0.794864742392206	1.0	25.0	5.0	4.0	-0.15478456100684804	3904	sequence	WILDTYPE_SNP_INDIV	no effect
4187	4265__WILDTYPE_SNP_INDIV	0.33124208450362896	0.564928617446255	0.7804182786537119	1.0	24.0	5.0	4.0	-0.217442954049965	4265	sequence	WILDTYPE_SNP_INDIV	no effect
4188	2459__WILDTYPE_SNP_INDIV	1.3699816821024298	0.241815030997107	0.5121367534054311	1.0	24.0	5.0	4.0	-0.557203218231039	2459	sequence	WILDTYPE_SNP_INDIV	no effect
4189	83__WILDTYPE_SNP_INDIV	0.00953598675118883	0.9222083323143929	0.9660942560089	1.0	25.0	5.0	4.0	-0.0349445498948371	83	sequence	WILDTYPE_SNP_INDIV	no effect
4190	629__WILDTYPE_SNP_INDIV	13.045604883019701	0.000303996961279581	0.00906137526199199	1.0	26.0	5.0	4.0	0.950709670741666	629	sequence	WILDTYPE_SNP_INDIV	significant effect
4191	3610__WILDTYPE_SNP_INDIV	1.09461350815354	0.29545126055140997	0.5691342947918261	1.0	26.0	5.0	4.0	0.4849887266249171	3610	sequence	WILDTYPE_SNP_INDIV	no effect
4192	4344__WILDTYPE_SNP_INDIV	0.06884768535474001	0.793021995990265	0.9028974042128779	1.0	26.0	5.0	4.0	-0.0847789710311073	4344	sequence	WILDTYPE_SNP_INDIV	no effect
4193	1119__WILDTYPE_SNP_INDIV	1.53683818181707	0.215089049697169	0.48752264362730197	1.0	26.0	5.0	4.0	-0.37115570506660794	1119	sequence	WILDTYPE_SNP_INDIV	no effect
4194	2709__WILDTYPE_SNP_INDIV	0.149571906812525	0.6989447955562541	0.856753324714954	1.0	26.0	5.0	4.0	-0.15398283221259698	2709	sequence	WILDTYPE_SNP_INDIV	no effect
4195	2533__WILDTYPE_SNP_INDIV	1.1975193172102099	0.273818051143216	0.5470661229959579	1.0	26.0	5.0	4.0	0.22898823212396902	2533	sequence	WILDTYPE_SNP_INDIV	no effect
4196	751__WILDTYPE_SNP_INDIV	1.9260913347413897	0.165186707628746	0.4183277097152249	1.0	25.0	5.0	4.0	0.548186945292642	751	sequence	WILDTYPE_SNP_INDIV	no effect
4197	281__WILDTYPE_SNP_INDIV	2.8668328309788595	0.0904226533962318	0.30451811484106395	1.0	25.0	5.0	4.0	0.7291372548527729	281	sequence	WILDTYPE_SNP_INDIV	no effect
4198	3151__WILDTYPE_SNP_INDIV	0.00416329043378028	0.9485533440882871	0.977271721243158	1.0	18.0	5.0	4.0	-0.0447466095561104	3151	sequence	WILDTYPE_SNP_INDIV	no effect
4199	4498__WILDTYPE_SNP_INDIV	2.5531395946727597	0.11007532100783302	0.33669296067708904	1.0	25.0	5.0	4.0	-0.474598672797557	4498	sequence	WILDTYPE_SNP_INDIV	no effect
4200	1623__WILDTYPE_SNP_INDIV	0.268560170722594	0.604299261183666	0.8035131409604549	1.0	26.0	5.0	4.0	-0.11682428726131198	1623	sequence	WILDTYPE_SNP_INDIV	no effect
4201	1211__WILDTYPE_SNP_INDIV	0.0110912322120384	0.9161259249767449	0.963268624749842	1.0	26.0	5.0	4.0	0.018555669858115	1211	sequence	WILDTYPE_SNP_INDIV	no effect
4202	1847__WILDTYPE_SNP_INDIV	2.0934154321448704	0.14793501782104998	0.39470181760933293	1.0	26.0	5.0	4.0	-0.278429359609342	1847	sequence	WILDTYPE_SNP_INDIV	no effect
4203	2370__WILDTYPE_SNP_INDIV	0.0626952313598395	0.802285639827182	0.9076305482156171	1.0	26.0	5.0	4.0	-0.1165680024113	2370	sequence	WILDTYPE_SNP_INDIV	no effect
4204	2226__WILDTYPE_SNP_INDIV	0.0490135125626239	0.8247888124602321	0.919006864880908	1.0	26.0	5.0	4.0	-0.10309878798011599	2226	sequence	WILDTYPE_SNP_INDIV	no effect
4205	4424__WILDTYPE_SNP_INDIV	0.8663422724391692	0.35196991650133097	0.616461178572952	1.0	25.0	5.0	4.0	0.29886495376079303	4424	sequence	WILDTYPE_SNP_INDIV	no effect
4206	4397__WILDTYPE_SNP_INDIV	1.32036407998112	0.250526720172348	0.5201342478776789	1.0	26.0	5.0	4.0	0.259738071309126	4397	sequence	WILDTYPE_SNP_INDIV	no effect
4207	1008__WILDTYPE_SNP_INDIV	0.9093688341326921	0.34028194106308507	0.607314899693467	1.0	26.0	5.0	4.0	-0.430345117378306	1008	sequence	WILDTYPE_SNP_INDIV	no effect
4208	4589__WILDTYPE_SNP_INDIV	0.20297309493867002	0.652331676529501	0.832116900779255	1.0	26.0	5.0	4.0	0.140885188236421	4589	sequence	WILDTYPE_SNP_INDIV	no effect
4209	2610__WILDTYPE_SNP_INDIV	7.902983662369929	0.00493533235389578	0.054608831310769004	1.0	24.0	5.0	4.0	0.9876561332383159	2610	sequence	WILDTYPE_SNP_INDIV	no effect
4210	1562__WILDTYPE_SNP_INDIV	4.18228631728198	0.040848559642712	0.19162486581170604	1.0	26.0	5.0	4.0	0.372028926535271	1562	sequence	WILDTYPE_SNP_INDIV	no effect
4211	966__WILDTYPE_SNP_INDIV	0.8353918856341809	0.360718028371109	0.6247151996221421	1.0	25.0	5.0	4.0	-0.31463290849815	966	sequence	WILDTYPE_SNP_INDIV	no effect
4212	2331__WILDTYPE_SNP_INDIV	3.88739956039808	0.0486496957229596	0.21026421086599997	1.0	25.0	5.0	4.0	0.6644552541326341	2331	sequence	WILDTYPE_SNP_INDIV	no effect
4213	3136__WILDTYPE_SNP_INDIV	0.20235367198301896	0.6528276998195239	0.832116900779255	1.0	26.0	5.0	4.0	-0.12876748889068	3136	sequence	WILDTYPE_SNP_INDIV	no effect
4214	3267__WILDTYPE_SNP_INDIV	3.39006449597468	0.0655903834587266	0.251824187000614	1.0	23.0	5.0	4.0	0.71914561663014	3267	sequence	WILDTYPE_SNP_INDIV	no effect
4215	347__WILDTYPE_SNP_INDIV	5.13814560381115	0.0234056363756197	0.13782358457657998	1.0	26.0	5.0	4.0	-0.47760633824587395	347	sequence	WILDTYPE_SNP_INDIV	no effect
4216	3271__WILDTYPE_SNP_INDIV	1.96829115023502	0.160629363601307	0.41310842225223704	1.0	26.0	5.0	4.0	0.3925720441185539	3271	sequence	WILDTYPE_SNP_INDIV	no effect
4217	3523__WILDTYPE_SNP_INDIV	2.96100434968292	0.08529494425526402	0.293986236419096	1.0	9.0	5.0	4.0	-1.5503145497572401	3523	sequence	WILDTYPE_SNP_INDIV	no effect
4218	1848__WILDTYPE_SNP_INDIV	0.7673513490499321	0.381037682910465	0.641238875519717	1.0	26.0	5.0	4.0	-0.160163506166359	1848	sequence	WILDTYPE_SNP_INDIV	no effect
4219	3592__WILDTYPE_SNP_INDIV	4.15100517155815	0.0416098163243218	0.192996316352556	1.0	26.0	5.0	4.0	0.410708435066948	3592	sequence	WILDTYPE_SNP_INDIV	no effect
4220	1038__WILDTYPE_SNP_INDIV	0.00090156641726935	0.976046241267207	0.9875702955600519	1.0	25.0	5.0	4.0	-0.011477126246422999	1038	sequence	WILDTYPE_SNP_INDIV	no effect
4221	4497__WILDTYPE_SNP_INDIV	0.6798078759325109	0.409652889193972	0.667409357013937	1.0	26.0	5.0	4.0	-0.18033403293432101	4497	sequence	WILDTYPE_SNP_INDIV	no effect
4222	3491__WILDTYPE_SNP_INDIV	0.46634966231386	0.494671305271451	0.7353198477133441	1.0	26.0	5.0	4.0	0.133907528617614	3491	sequence	WILDTYPE_SNP_INDIV	no effect
4223	3250__WILDTYPE_SNP_INDIV	1.27877318893229	0.25812726470576103	0.530742392169215	1.0	26.0	5.0	4.0	-0.346966944915932	3250	sequence	WILDTYPE_SNP_INDIV	no effect
4224	4162__WILDTYPE_SNP_INDIV	1.67249666008161	0.195924460891999	0.461581486411734	1.0	26.0	5.0	4.0	-0.355406777817021	4162	sequence	WILDTYPE_SNP_INDIV	no effect
4225	3677__WILDTYPE_SNP_INDIV	7.61851792473078	0.00577719474971868	0.0602712121823912	1.0	16.0	5.0	4.0	-1.8683041719195101	3677	sequence	WILDTYPE_SNP_INDIV	no effect
4226	2023__WILDTYPE_SNP_INDIV	1.37030470642185	0.24175953783216897	0.5121367534054311	1.0	26.0	5.0	4.0	0.344083537953724	2023	sequence	WILDTYPE_SNP_INDIV	no effect
4227	845__WILDTYPE_SNP_INDIV	1.40650818857966	0.235636919755507	0.510054190361586	1.0	26.0	5.0	4.0	0.28386058674643705	845	sequence	WILDTYPE_SNP_INDIV	no effect
4228	3404__WILDTYPE_SNP_INDIV	0.502738719511854	0.478299218085301	0.7213569917006161	1.0	26.0	5.0	4.0	-0.128990057987401	3404	sequence	WILDTYPE_SNP_INDIV	no effect
4229	1022__WILDTYPE_SNP_INDIV	4.70866173779041	0.0300110051705712	0.160025348681746	1.0	26.0	5.0	4.0	0.48580063563437603	1022	sequence	WILDTYPE_SNP_INDIV	no effect
4230	2932__WILDTYPE_SNP_INDIV	6.396114740681701	0.0114370390106306	0.0904827105713869	1.0	26.0	5.0	4.0	0.753290066314423	2932	sequence	WILDTYPE_SNP_INDIV	no effect
4231	2886__WILDTYPE_SNP_INDIV	0.0867409644642976	0.76836196557019	0.891366104128813	1.0	26.0	5.0	4.0	-0.0421110045808846	2886	sequence	WILDTYPE_SNP_INDIV	no effect
4232	2495__WILDTYPE_SNP_INDIV	0.0834826821874231	0.7726321152304549	0.8934606074677	1.0	26.0	5.0	4.0	0.0474530956883846	2495	sequence	WILDTYPE_SNP_INDIV	no effect
4233	1831__WILDTYPE_SNP_INDIV	4.704681187947241	0.0300805805493774	0.16021831970750502	1.0	26.0	5.0	4.0	0.473382671195439	1831	sequence	WILDTYPE_SNP_INDIV	no effect
4234	2065__WILDTYPE_SNP_INDIV	0.13464725580831802	0.713661443888242	0.864475527986	1.0	21.0	5.0	4.0	0.169048261394991	2065	sequence	WILDTYPE_SNP_INDIV	no effect
4235	1719__WILDTYPE_SNP_INDIV	1.40083399995046	0.236583981788182	0.510054190361586	1.0	26.0	5.0	4.0	0.22844485055125602	1719	sequence	WILDTYPE_SNP_INDIV	no effect
4236	1272__WILDTYPE_SNP_INDIV	2.8147084091967796	0.0934038680281487	0.310780324629786	1.0	25.0	5.0	4.0	0.561437836510187	1272	sequence	WILDTYPE_SNP_INDIV	no effect
4237	3537__WILDTYPE_SNP_INDIV	0.541122701410586	0.46196781470525505	0.7092120238677091	1.0	26.0	5.0	4.0	0.25533769327571804	3537	sequence	WILDTYPE_SNP_INDIV	no effect
4238	346__WILDTYPE_SNP_INDIV	1.8979701828488897	0.168305696220549	0.42269551227517405	1.0	26.0	5.0	4.0	0.287757343146538	346	sequence	WILDTYPE_SNP_INDIV	no effect
4239	2086__WILDTYPE_SNP_INDIV	0.0064770571516419295	0.935855370139149	0.971904332676429	1.0	26.0	5.0	4.0	-0.0260091344892894	2086	sequence	WILDTYPE_SNP_INDIV	no effect
4240	3038__WILDTYPE_SNP_INDIV	2.91438958113173	0.0877926268634213	0.29901832243971505	1.0	18.0	5.0	4.0	-0.9695348204831808	3038	sequence	WILDTYPE_SNP_INDIV	no effect
4241	750__WILDTYPE_SNP_INDIV	1.34338941028932	0.24643712223907602	0.515739032763299	1.0	25.0	5.0	4.0	0.47226121040767605	750	sequence	WILDTYPE_SNP_INDIV	no effect
4242	2316__WILDTYPE_SNP_INDIV	1.18186394536519	0.27697685978522996	0.549216721992811	1.0	26.0	5.0	4.0	0.47189688129920504	2316	sequence	WILDTYPE_SNP_INDIV	no effect
4243	296__WILDTYPE_SNP_INDIV	3.10018875229935	0.0782832172387184	0.280375882317046	1.0	26.0	5.0	4.0	0.38931656306375706	296	sequence	WILDTYPE_SNP_INDIV	no effect
4244	4680__WILDTYPE_SNP_INDIV	0.0014606119862037301	0.969513906357778	0.985813656961013	1.0	26.0	5.0	4.0	0.0072802413957040405	4680	sequence	WILDTYPE_SNP_INDIV	no effect
