	index	stat_comp	pval_comp	fdr_comp	df.test_comp	df.dna_comp	df.rna.full_comp	df.rna.red_comp	logFC_comp	dupe_info	is_ctrl	tile_type	native_status
3468	618__WILDTYPE_SNP_INDIV	16.4792759313301	4.918476452716671e-05	0.000338859770612873	1.0	14.0	5.0	4.0	1.3463701009921398	618	sequence	WILDTYPE_SNP_INDIV	significant effect
3469	4568__WILDTYPE_SNP_INDIV	2.9377920103515898	0.0865289396143848	0.167955607345207	1.0	23.0	5.0	4.0	0.32173788678120196	4568	sequence	WILDTYPE_SNP_INDIV	no effect
3470	3912__WILDTYPE_SNP_INDIV	1.5901810046357199	0.20730027521515898	0.32784089203419803	1.0	25.0	5.0	4.0	0.156326210898594	3912	sequence	WILDTYPE_SNP_INDIV	no effect
3471	2704__WILDTYPE_SNP_INDIV	7.54854064077176	0.00600586946858679	0.0191153699775021	1.0	23.0	5.0	4.0	0.49302025004906697	2704	sequence	WILDTYPE_SNP_INDIV	significant effect
3472	2191__WILDTYPE_SNP_INDIV	10.0137209806139	0.00155378281806538	0.00619194048393218	1.0	26.0	5.0	4.0	-0.37637609992003096	2191	sequence	WILDTYPE_SNP_INDIV	significant effect
3473	2117__WILDTYPE_SNP_INDIV	0.5619963799772449	0.45345698729176204	0.58757462413702	1.0	26.0	5.0	4.0	-0.0882246392754767	2117	sequence	WILDTYPE_SNP_INDIV	no effect
3474	1793__WILDTYPE_SNP_INDIV	14.9202056207737	0.00011215529282969399	0.000672092689949513	1.0	25.0	5.0	4.0	-0.445167539061096	1793	sequence	WILDTYPE_SNP_INDIV	significant effect
3475	857__WILDTYPE_SNP_INDIV	9.960436158676881	0.0015994015908465699	0.00632547103554942	1.0	24.0	5.0	4.0	-0.44897189937910104	857	sequence	WILDTYPE_SNP_INDIV	significant effect
3476	1106__WILDTYPE_SNP_INDIV	0.50203126268525	0.478608960159891	0.6098077048060551	1.0	26.0	5.0	4.0	0.07636995427399	1106	sequence	WILDTYPE_SNP_INDIV	no effect
3477	442__WILDTYPE_SNP_INDIV	36.6737337340637	1.39648418177739e-09	3.7286127653456304e-08	1.0	26.0	5.0	4.0	-0.58646102950142	442	sequence	WILDTYPE_SNP_INDIV	significant effect
3478	2204__WILDTYPE_SNP_INDIV	0.243760016005126	0.6215035253711719	0.732453639758179	1.0	26.0	5.0	4.0	0.0567761756968108	2204	sequence	WILDTYPE_SNP_INDIV	no effect
3479	3632__WILDTYPE_SNP_INDIV	-7.197706581054059	1.0	1.0	1.0	6.0	5.0	4.0	0.269260330430147	3632	sequence	WILDTYPE_SNP_INDIV	no effect
3480	720__WILDTYPE_SNP_INDIV	21.443619569191	3.64386518004514e-06	3.59390086907302e-05	1.0	26.0	5.0	4.0	0.46180616330859897	720	sequence	WILDTYPE_SNP_INDIV	significant effect
3481	2662__WILDTYPE_SNP_INDIV	8.62294467697257	0.0033195477883467698	0.0116962952131925	1.0	22.0	5.0	4.0	-0.4298420344603471	2662	sequence	WILDTYPE_SNP_INDIV	significant effect
3482	235__WILDTYPE_SNP_INDIV	47.530723580090104	5.41486035552004e-12	2.40961285820642e-10	1.0	26.0	5.0	4.0	0.554602758389046	235	sequence	WILDTYPE_SNP_INDIV	significant effect
3483	1381__WILDTYPE_SNP_INDIV	8.14570846059451	0.004316318864428971	0.0144861930603671	1.0	26.0	5.0	4.0	0.209717390566684	1381	sequence	WILDTYPE_SNP_INDIV	significant effect
3484	2355__WILDTYPE_SNP_INDIV	12.076252621261599	0.000510681405693843	0.00243969665582963	1.0	26.0	5.0	4.0	-0.39481476628397205	2355	sequence	WILDTYPE_SNP_INDIV	significant effect
3485	4236__WILDTYPE_SNP_INDIV	21.484638535690497	3.5667446312184997e-06	3.5416889871149e-05	1.0	26.0	5.0	4.0	-0.292294247044704	4236	sequence	WILDTYPE_SNP_INDIV	significant effect
3486	2119__WILDTYPE_SNP_INDIV	1.4367818838554698	0.23066081228893398	0.356219750597885	1.0	26.0	5.0	4.0	-0.16236185056133098	2119	sequence	WILDTYPE_SNP_INDIV	no effect
3487	1032__WILDTYPE_SNP_INDIV	26.136916430300303	3.1804482021129604e-07	4.37972322617618e-06	1.0	22.0	5.0	4.0	0.6841363923466489	1032	sequence	WILDTYPE_SNP_INDIV	significant effect
3488	3877__WILDTYPE_SNP_INDIV	2.24032205651611	0.134452973713836	0.236004744948392	1.0	26.0	5.0	4.0	0.181411861637959	3877	sequence	WILDTYPE_SNP_INDIV	no effect
3489	707__WILDTYPE_SNP_INDIV	1.1088191214498702	0.292338789418492	0.4265270862007511	1.0	24.0	5.0	4.0	-0.148343537251458	707	sequence	WILDTYPE_SNP_INDIV	no effect
3490	761__WILDTYPE_SNP_INDIV	2.26411211857521	0.13240207535315898	0.23359925629489	1.0	26.0	5.0	4.0	0.173980629414413	761	sequence	WILDTYPE_SNP_INDIV	no effect
3491	863__WILDTYPE_SNP_INDIV	2.8872553171918303	0.0892829099085505	0.17198142886592901	1.0	26.0	5.0	4.0	0.192365738303258	863	sequence	WILDTYPE_SNP_INDIV	no effect
3492	1161__WILDTYPE_SNP_INDIV	3.7923790551369603	0.0514864199032344	0.111310721572175	1.0	22.0	5.0	4.0	0.336049213866938	1161	sequence	WILDTYPE_SNP_INDIV	no effect
3493	1082__WILDTYPE_SNP_INDIV	7.16341239526582	0.00744055141790992	0.0229488686794271	1.0	26.0	5.0	4.0	-0.263049104059375	1082	sequence	WILDTYPE_SNP_INDIV	significant effect
3494	2184__WILDTYPE_SNP_INDIV	18.9823271120422	1.31934820607582e-05	0.000110852927944063	1.0	26.0	5.0	4.0	0.328635399369832	2184	sequence	WILDTYPE_SNP_INDIV	significant effect
3495	965__WILDTYPE_SNP_INDIV	0.12287584251271302	0.725936097566288	0.812115662221504	1.0	26.0	5.0	4.0	-0.0462993226978747	965	sequence	WILDTYPE_SNP_INDIV	no effect
3496	491__WILDTYPE_SNP_INDIV	0.291539081516703	0.589235934666206	0.707552679695082	1.0	25.0	5.0	4.0	-0.0690743704226734	491	sequence	WILDTYPE_SNP_INDIV	no effect
3497	118__WILDTYPE_SNP_INDIV	8.673506572663879	0.00322869332264637	0.0114264360151977	1.0	25.0	5.0	4.0	0.30978205564018796	118	sequence	WILDTYPE_SNP_INDIV	significant effect
3498	396__WILDTYPE_SNP_INDIV	3.6509172675157497	0.0560383408317899	0.118920499534929	1.0	25.0	5.0	4.0	0.26562267590447397	396	sequence	WILDTYPE_SNP_INDIV	no effect
3499	3950__WILDTYPE_SNP_INDIV	8.48930889934445	0.0035723948212519397	0.0124502752073509	1.0	26.0	5.0	4.0	-0.30127923583845	3950	sequence	WILDTYPE_SNP_INDIV	significant effect
3500	1043__WILDTYPE_SNP_INDIV	0.250127214757413	0.616985515882463	0.728558326616982	1.0	26.0	5.0	4.0	-0.0744084455953232	1043	sequence	WILDTYPE_SNP_INDIV	no effect
3501	1529__WILDTYPE_SNP_INDIV	0.00487524906694148	0.944334553392191	0.963541389877611	1.0	9.0	5.0	4.0	-0.0170562556238325	1529	sequence	WILDTYPE_SNP_INDIV	no effect
3502	358__WILDTYPE_SNP_INDIV	29.631905826496702	5.22379776825264e-08	9.096221766022529e-07	1.0	26.0	5.0	4.0	-0.428218060611413	358	sequence	WILDTYPE_SNP_INDIV	significant effect
3503	164__WILDTYPE_SNP_INDIV	1.0595399699564	0.303320130576347	0.438686893635246	1.0	26.0	5.0	4.0	-0.12232146599511699	164	sequence	WILDTYPE_SNP_INDIV	no effect
3504	3300__WILDTYPE_SNP_INDIV	0.20088938352932897	0.654003916993785	0.7566545077207829	1.0	24.0	5.0	4.0	-0.0711311024805742	3300	sequence	WILDTYPE_SNP_INDIV	no effect
3505	70__WILDTYPE_SNP_INDIV	3.96415363174879	0.0464788820091871	0.102419764757521	1.0	25.0	5.0	4.0	0.348033933701933	70	sequence	WILDTYPE_SNP_INDIV	no effect
3506	4177__WILDTYPE_SNP_INDIV	2.18551001169999	0.139314909215543	0.242501794165122	1.0	26.0	5.0	4.0	-0.145268089048349	4177	sequence	WILDTYPE_SNP_INDIV	no effect
3507	320__WILDTYPE_SNP_INDIV	26.801554386638603	2.2545591984963998e-07	3.2636781650523103e-06	1.0	26.0	5.0	4.0	-0.45640763840913706	320	sequence	WILDTYPE_SNP_INDIV	significant effect
3508	1432__WILDTYPE_SNP_INDIV	15.650731222820001	7.618311926605279e-05	0.000494110757345007	1.0	26.0	5.0	4.0	-0.380001729332094	1432	sequence	WILDTYPE_SNP_INDIV	significant effect
3509	1716__WILDTYPE_SNP_INDIV	11.799821733478	0.000592363928995524	0.00274797397949082	1.0	26.0	5.0	4.0	0.30492668180284305	1716	sequence	WILDTYPE_SNP_INDIV	significant effect
3510	603__WILDTYPE_SNP_INDIV	0.32800520015643997	0.5668360660756739	0.690023843353519	1.0	26.0	5.0	4.0	-0.0367971699603648	603	sequence	WILDTYPE_SNP_INDIV	no effect
3511	1424__WILDTYPE_SNP_INDIV	15.3118832887344	9.114137015396129e-05	0.000569360683252252	1.0	26.0	5.0	4.0	0.37961185520342106	1424	sequence	WILDTYPE_SNP_INDIV	significant effect
3512	2048__WILDTYPE_SNP_INDIV	4.44203718129393	0.0350643832170412	0.0816074700925424	1.0	26.0	5.0	4.0	-0.28496908127940196	2048	sequence	WILDTYPE_SNP_INDIV	no effect
3513	3342__WILDTYPE_SNP_INDIV	3.2654481756208	0.0707536866911415	0.14295729868666002	1.0	26.0	5.0	4.0	0.267221611957435	3342	sequence	WILDTYPE_SNP_INDIV	no effect
3514	1277__WILDTYPE_SNP_INDIV	7.340745930037429	0.00674088619436945	0.0210368175650257	1.0	26.0	5.0	4.0	0.32937959874436307	1277	sequence	WILDTYPE_SNP_INDIV	significant effect
3515	1698__WILDTYPE_SNP_INDIV	11.779801946302099	0.00059876854553593	0.0027750063932938103	1.0	26.0	5.0	4.0	0.40947988760618004	1698	sequence	WILDTYPE_SNP_INDIV	significant effect
3516	1288__WILDTYPE_SNP_INDIV	2.55256441635538	0.110115394296639	0.20307543552941199	1.0	26.0	5.0	4.0	-0.15645687903459302	1288	sequence	WILDTYPE_SNP_INDIV	no effect
3517	3963__WILDTYPE_SNP_INDIV	0.30510536703195595	0.5806993755229529	0.6998097288774611	1.0	26.0	5.0	4.0	0.0491899805624039	3963	sequence	WILDTYPE_SNP_INDIV	no effect
3518	3606__WILDTYPE_SNP_INDIV	2.03177928033665	0.154040177123633	0.26280336927802	1.0	26.0	5.0	4.0	-0.156461808718564	3606	sequence	WILDTYPE_SNP_INDIV	no effect
3519	4469__WILDTYPE_SNP_INDIV	5.3047863832434805	0.0212669074072661	0.0544532535958022	1.0	26.0	5.0	4.0	-0.268665580011538	4469	sequence	WILDTYPE_SNP_INDIV	no effect
3520	2758__WILDTYPE_SNP_INDIV	1.59243931636888	0.20697796949933997	0.32764694381219606	1.0	17.0	5.0	4.0	-0.275570754108901	2758	sequence	WILDTYPE_SNP_INDIV	no effect
3521	2353__WILDTYPE_SNP_INDIV	1.00613761506338	0.315829928319962	0.452013053834795	1.0	26.0	5.0	4.0	0.103573750622212	2353	sequence	WILDTYPE_SNP_INDIV	no effect
3522	853__WILDTYPE_SNP_INDIV	0.0246696314616202	0.8751930761116341	0.9211250896122042	1.0	26.0	5.0	4.0	-0.0121627812369593	853	sequence	WILDTYPE_SNP_INDIV	no effect
3523	4218__WILDTYPE_SNP_INDIV	0.34585483620378493	0.5564690385045761	0.6811566801652901	1.0	19.0	5.0	4.0	-0.138853698415706	4218	sequence	WILDTYPE_SNP_INDIV	no effect
3524	3529__WILDTYPE_SNP_INDIV	9.54316593577369	0.00200695267019812	0.00767947016956384	1.0	26.0	5.0	4.0	0.428925803811052	3529	sequence	WILDTYPE_SNP_INDIV	significant effect
3525	1827__WILDTYPE_SNP_INDIV	0.100119534169608	0.7516862355125681	0.832552241937605	1.0	26.0	5.0	4.0	0.0405904405385238	1827	sequence	WILDTYPE_SNP_INDIV	no effect
3526	4529__WILDTYPE_SNP_INDIV	4.76959112331087	0.0289667043652128	0.0697115579264961	1.0	26.0	5.0	4.0	0.230802549627733	4529	sequence	WILDTYPE_SNP_INDIV	no effect
3527	1200__WILDTYPE_SNP_INDIV	15.606599535959	7.79819410031881e-05	0.000502387678902576	1.0	26.0	5.0	4.0	0.273004684896083	1200	sequence	WILDTYPE_SNP_INDIV	significant effect
3528	1367__WILDTYPE_SNP_INDIV	1.4786430963881698	0.223986943185923	0.3480379078407849	1.0	26.0	5.0	4.0	0.129483699191028	1367	sequence	WILDTYPE_SNP_INDIV	no effect
3529	1525__WILDTYPE_SNP_INDIV	1.9338957842765	0.16433285598423902	0.275473912054501	1.0	25.0	5.0	4.0	0.205313674402874	1525	sequence	WILDTYPE_SNP_INDIV	no effect
3530	3439__WILDTYPE_SNP_INDIV	2.0362436878149297	0.15358851106605897	0.262218964185961	1.0	26.0	5.0	4.0	-0.143965643074565	3439	sequence	WILDTYPE_SNP_INDIV	no effect
3531	3786__WILDTYPE_SNP_INDIV	0.14025853879366001	0.7080241249388531	0.799214978042085	1.0	24.0	5.0	4.0	0.062060161041652004	3786	sequence	WILDTYPE_SNP_INDIV	no effect
3532	1828__WILDTYPE_SNP_INDIV	2.12454444594414	0.144955873611822	0.25059637718648003	1.0	24.0	5.0	4.0	0.177672552497911	1828	sequence	WILDTYPE_SNP_INDIV	no effect
3533	3406__WILDTYPE_SNP_INDIV	6.0402768816075	0.0139830910183124	0.0382921569424555	1.0	26.0	5.0	4.0	-0.203451416213565	3406	sequence	WILDTYPE_SNP_INDIV	significant effect
3534	1051__WILDTYPE_SNP_INDIV	0.0442217913946479	0.833441511667116	0.893312045047532	1.0	25.0	5.0	4.0	0.0251773936934768	1051	sequence	WILDTYPE_SNP_INDIV	no effect
3535	3188__WILDTYPE_SNP_INDIV	11.6113670132081	0.000655499548956001	0.00299746035421745	1.0	26.0	5.0	4.0	0.279215468701038	3188	sequence	WILDTYPE_SNP_INDIV	significant effect
3536	315__WILDTYPE_SNP_INDIV	4.00169337397847	0.0454545746288757	0.10062399155521701	1.0	26.0	5.0	4.0	-0.22015993881467896	315	sequence	WILDTYPE_SNP_INDIV	no effect
3537	3745__WILDTYPE_SNP_INDIV	0.442584050793187	0.505877873808917	0.6344839837986049	1.0	7.0	5.0	4.0	0.242888060671142	3745	sequence	WILDTYPE_SNP_INDIV	no effect
3538	3683__WILDTYPE_SNP_INDIV	5.2441161265764995	0.0220211125348041	0.055890260919826996	1.0	26.0	5.0	4.0	-0.24459778530478898	3683	sequence	WILDTYPE_SNP_INDIV	no effect
3539	1668__WILDTYPE_SNP_INDIV	19.0778732987687	1.2549142030513301e-05	0.000106368918163399	1.0	26.0	5.0	4.0	0.44384867572578207	1668	sequence	WILDTYPE_SNP_INDIV	significant effect
3540	292__WILDTYPE_SNP_INDIV	0.48189744090768705	0.48756410864740996	0.617778303759413	1.0	26.0	5.0	4.0	-0.0589751519843399	292	sequence	WILDTYPE_SNP_INDIV	no effect
3541	421__WILDTYPE_SNP_INDIV	1.64985445736193	0.198978741379447	0.317810512153414	1.0	26.0	5.0	4.0	-0.18823448147591	421	sequence	WILDTYPE_SNP_INDIV	no effect
3542	3033__WILDTYPE_SNP_INDIV	7.8534830585504105	0.0050722892607327	0.0166512446633069	1.0	26.0	5.0	4.0	0.35694872179852294	3033	sequence	WILDTYPE_SNP_INDIV	significant effect
3543	1523__WILDTYPE_SNP_INDIV	11.4045229667811	0.00073265511324452	0.0032969480096003397	1.0	22.0	5.0	4.0	0.491859745749973	1523	sequence	WILDTYPE_SNP_INDIV	significant effect
3544	1017__WILDTYPE_SNP_INDIV	50.8328093909545	1.00578323596504e-12	4.98329302272988e-11	1.0	26.0	5.0	4.0	-0.747351568499773	1017	sequence	WILDTYPE_SNP_INDIV	significant effect
3545	3911__WILDTYPE_SNP_INDIV	8.164263291982481	0.0042723824311801	0.014368838323478999	1.0	26.0	5.0	4.0	0.22968058603289299	3911	sequence	WILDTYPE_SNP_INDIV	significant effect
3546	2029__WILDTYPE_SNP_INDIV	16.9033959242756	3.93311546410395e-05	0.000282127655529606	1.0	25.0	5.0	4.0	0.429102740648296	2029	sequence	WILDTYPE_SNP_INDIV	significant effect
3547	1573__WILDTYPE_SNP_INDIV	1.0818206894537101	0.29829061214643604	0.43350005502744804	1.0	26.0	5.0	4.0	0.104258519804726	1573	sequence	WILDTYPE_SNP_INDIV	no effect
3548	2291__WILDTYPE_SNP_INDIV	0.961510904612851	0.326806499822596	0.463178966742303	1.0	16.0	5.0	4.0	-0.21411142341901102	2291	sequence	WILDTYPE_SNP_INDIV	no effect
3549	473__WILDTYPE_SNP_INDIV	13.3607632319226	0.000256943717378946	0.0013720794508035698	1.0	26.0	5.0	4.0	0.36623321053832597	473	sequence	WILDTYPE_SNP_INDIV	significant effect
3550	3228__WILDTYPE_SNP_INDIV	16.911039131784502	3.91731047116332e-05	0.000281413962995679	1.0	26.0	5.0	4.0	0.427159433184287	3228	sequence	WILDTYPE_SNP_INDIV	significant effect
3551	1863__WILDTYPE_SNP_INDIV	2.4690401298153097	0.116108811613158	0.210971247112603	1.0	26.0	5.0	4.0	-0.18745476540340497	1863	sequence	WILDTYPE_SNP_INDIV	no effect
3552	3279__WILDTYPE_SNP_INDIV	14.9441034465999	0.000110743620099248	0.0006692134716254509	1.0	25.0	5.0	4.0	0.44942683643109393	3279	sequence	WILDTYPE_SNP_INDIV	significant effect
3553	594__WILDTYPE_SNP_INDIV	7.0524769827456995	0.0079155718759349	0.0241078824054139	1.0	26.0	5.0	4.0	-0.20214981702512302	594	sequence	WILDTYPE_SNP_INDIV	significant effect
3554	1676__WILDTYPE_SNP_INDIV	10.6661689965779	0.00109112871059485	0.0045838851251039	1.0	22.0	5.0	4.0	0.7080010790853309	1676	sequence	WILDTYPE_SNP_INDIV	significant effect
3555	3930__WILDTYPE_SNP_INDIV	18.180674858829697	2.00907136906472e-05	0.000156239433652509	1.0	26.0	5.0	4.0	0.444390839219253	3930	sequence	WILDTYPE_SNP_INDIV	significant effect
3556	2192__WILDTYPE_SNP_INDIV	3.20035110642129	0.0736224630041131	0.147675107344644	1.0	25.0	5.0	4.0	0.233769002936545	2192	sequence	WILDTYPE_SNP_INDIV	no effect
3557	119__WILDTYPE_SNP_INDIV	0.0103347100161386	0.919026730933741	0.9478394074911479	1.0	11.0	5.0	4.0	-0.0347954683305629	119	sequence	WILDTYPE_SNP_INDIV	no effect
3558	4401__WILDTYPE_SNP_INDIV	7.155014129285519	0.00747547059983307	0.0230154463182561	1.0	26.0	5.0	4.0	-0.36257047571894196	4401	sequence	WILDTYPE_SNP_INDIV	significant effect
3559	534__WILDTYPE_SNP_INDIV	16.730279589409303	4.3087790995959205e-05	0.00030129862672433196	1.0	26.0	5.0	4.0	0.5056491566309339	534	sequence	WILDTYPE_SNP_INDIV	significant effect
3560	1139__WILDTYPE_SNP_INDIV	2.66105702580808	0.10283237715315402	0.192225750524333	1.0	26.0	5.0	4.0	0.141892418593369	1139	sequence	WILDTYPE_SNP_INDIV	no effect
3561	2745__WILDTYPE_SNP_INDIV	0.380442286162406	0.5373666273064229	0.6651001830632679	1.0	24.0	5.0	4.0	0.0995349532344169	2745	sequence	WILDTYPE_SNP_INDIV	no effect
3562	1720__WILDTYPE_SNP_INDIV	3.61559978546893	0.0572400783355652	0.120709002404882	1.0	26.0	5.0	4.0	-0.300475911185681	1720	sequence	WILDTYPE_SNP_INDIV	no effect
3563	2910__WILDTYPE_SNP_INDIV	1.50426041521996	0.220016989368501	0.342755802562405	1.0	26.0	5.0	4.0	-0.126272020922331	2910	sequence	WILDTYPE_SNP_INDIV	no effect
3564	4366__WILDTYPE_SNP_INDIV	4.08304420870013	0.0433155532211173	0.0968704275387109	1.0	23.0	5.0	4.0	-0.260576564220243	4366	sequence	WILDTYPE_SNP_INDIV	no effect
3565	419__WILDTYPE_SNP_INDIV	2.3426996909538502	0.1258712440772	0.22480014828503303	1.0	24.0	5.0	4.0	-0.19956752627938104	419	sequence	WILDTYPE_SNP_INDIV	no effect
3566	4101__WILDTYPE_SNP_INDIV	8.41343713859351	0.0037245783177826796	0.0129150962447789	1.0	26.0	5.0	4.0	-0.42979047500007206	4101	sequence	WILDTYPE_SNP_INDIV	significant effect
3567	1366__WILDTYPE_SNP_INDIV	11.976175402081498	0.000538850664625029	0.0025431190061733	1.0	26.0	5.0	4.0	0.396641596392491	1366	sequence	WILDTYPE_SNP_INDIV	significant effect
3568	2445__WILDTYPE_SNP_INDIV	4.951573188508969	0.0260669381337414	0.0638195133320229	1.0	26.0	5.0	4.0	0.251288468664312	2445	sequence	WILDTYPE_SNP_INDIV	no effect
3569	792__WILDTYPE_SNP_INDIV	1.03873659610008	0.308115488358335	0.443609454507788	1.0	25.0	5.0	4.0	-0.18376311169066803	792	sequence	WILDTYPE_SNP_INDIV	no effect
3570	3809__WILDTYPE_SNP_INDIV	0.5228966262201311	0.46960867247051	0.601209184841042	1.0	8.0	5.0	4.0	-0.363430115193387	3809	sequence	WILDTYPE_SNP_INDIV	no effect
3571	2277__WILDTYPE_SNP_INDIV	9.0289056756983	0.00265743520975483	0.00964624895625506	1.0	25.0	5.0	4.0	0.36755756680040097	2277	sequence	WILDTYPE_SNP_INDIV	significant effect
3572	4581__WILDTYPE_SNP_INDIV	0.861371355747679	0.35335521181540797	0.48982554023214603	1.0	20.0	5.0	4.0	-0.16078090879664003	4581	sequence	WILDTYPE_SNP_INDIV	no effect
3573	1841__WILDTYPE_SNP_INDIV	15.6571193655041	7.59262178086542e-05	0.000493110003768097	1.0	25.0	5.0	4.0	-0.5082762491605329	1841	sequence	WILDTYPE_SNP_INDIV	significant effect
3574	1054__WILDTYPE_SNP_INDIV	0.48374383895270506	0.48673138750420397	0.617734059264311	1.0	26.0	5.0	4.0	-0.08095097309189199	1054	sequence	WILDTYPE_SNP_INDIV	no effect
3575	2360__WILDTYPE_SNP_INDIV	0.154847524005163	0.693945275437548	0.788227052916521	1.0	23.0	5.0	4.0	-0.0704972396490664	2360	sequence	WILDTYPE_SNP_INDIV	no effect
3576	2199__WILDTYPE_SNP_INDIV	5.2957797417889205	0.0213771582986723	0.0546772872716441	1.0	26.0	5.0	4.0	-0.20590942970304998	2199	sequence	WILDTYPE_SNP_INDIV	no effect
3577	2598__WILDTYPE_SNP_INDIV	0.148218224856009	0.700243934619617	0.793224192402414	1.0	26.0	5.0	4.0	-0.0479363479397416	2598	sequence	WILDTYPE_SNP_INDIV	no effect
3578	4004__WILDTYPE_SNP_INDIV	0.0948591468848008	0.7580883273026361	0.8367874370731441	1.0	26.0	5.0	4.0	0.0456338642193407	4004	sequence	WILDTYPE_SNP_INDIV	no effect
3579	1058__WILDTYPE_SNP_INDIV	6.8826534499603405	0.00870362559895352	0.0260620714196702	1.0	26.0	5.0	4.0	-0.269712042349479	1058	sequence	WILDTYPE_SNP_INDIV	significant effect
3580	1695__WILDTYPE_SNP_INDIV	0.14683457325281798	0.7015788948100721	0.79392233775776	1.0	23.0	5.0	4.0	-0.0660291067237029	1695	sequence	WILDTYPE_SNP_INDIV	no effect
3581	1090__WILDTYPE_SNP_INDIV	1.4454291103757	0.229262808887871	0.35440239932940104	1.0	19.0	5.0	4.0	-0.21906606562620898	1090	sequence	WILDTYPE_SNP_INDIV	no effect
3582	4204__WILDTYPE_SNP_INDIV	5.59212208498798	0.0180414264962268	0.0473550495580917	1.0	26.0	5.0	4.0	-0.31013511531976	4204	sequence	WILDTYPE_SNP_INDIV	significant effect
3583	4387__WILDTYPE_SNP_INDIV	1.6135088763994598	0.20399926283595604	0.324518326487203	1.0	26.0	5.0	4.0	-0.108171454788718	4387	sequence	WILDTYPE_SNP_INDIV	no effect
3584	960__WILDTYPE_SNP_INDIV	5.6486267002451305	0.0174690477124627	0.0461044718869278	1.0	24.0	5.0	4.0	-0.28677103159141804	960	sequence	WILDTYPE_SNP_INDIV	significant effect
3585	3154__WILDTYPE_SNP_INDIV	4.24554856744658	0.0393533540930587	0.0895512404219887	1.0	26.0	5.0	4.0	0.3458149302537	3154	sequence	WILDTYPE_SNP_INDIV	no effect
3586	1467__WILDTYPE_SNP_INDIV	6.46788054352146	0.0109841452191773	0.0313851378854733	1.0	26.0	5.0	4.0	0.32659106825721396	1467	sequence	WILDTYPE_SNP_INDIV	significant effect
3587	564__WILDTYPE_SNP_INDIV	1.37503518284529	0.24094864996104104	0.36867214635872797	1.0	26.0	5.0	4.0	0.099383155504792	564	sequence	WILDTYPE_SNP_INDIV	no effect
3588	269__WILDTYPE_SNP_INDIV	0.00259257487732611	0.959391393081567	0.974394555188083	1.0	26.0	5.0	4.0	-0.00677992446486339	269	sequence	WILDTYPE_SNP_INDIV	no effect
3589	3416__WILDTYPE_SNP_INDIV	4.558475667811651	0.0327562153095448	0.0770564712568147	1.0	21.0	5.0	4.0	-0.42270466287516795	3416	sequence	WILDTYPE_SNP_INDIV	no effect
3590	1144__WILDTYPE_SNP_INDIV	2.4360836224645896	0.11857193169885	0.21463529331249498	1.0	26.0	5.0	4.0	-0.15902749331275304	1144	sequence	WILDTYPE_SNP_INDIV	no effect
3591	123__WILDTYPE_SNP_INDIV	1.6571581091921002	0.19798746747444898	0.316542837219627	1.0	26.0	5.0	4.0	0.141224110793571	123	sequence	WILDTYPE_SNP_INDIV	no effect
3592	390__WILDTYPE_SNP_INDIV	0.46566507997386003	0.494988223478201	0.6253599717387479	1.0	14.0	5.0	4.0	0.158654136840248	390	sequence	WILDTYPE_SNP_INDIV	no effect
3593	1646__WILDTYPE_SNP_INDIV	4.5023014930822	0.0338492660502202	0.0792013498721316	1.0	11.0	5.0	4.0	0.6887896301974771	1646	sequence	WILDTYPE_SNP_INDIV	no effect
3594	639__WILDTYPE_SNP_INDIV	0.17297870694687803	0.677477991715459	0.774306594098573	1.0	26.0	5.0	4.0	0.0550336147529072	639	sequence	WILDTYPE_SNP_INDIV	no effect
3595	3701__WILDTYPE_SNP_INDIV	0.29453810185714197	0.587326977049713	0.7060263761132871	1.0	22.0	5.0	4.0	0.0773636306006755	3701	sequence	WILDTYPE_SNP_INDIV	no effect
3596	3355__WILDTYPE_SNP_INDIV	11.517576227377301	0.000689412205168683	0.00312282286337483	1.0	26.0	5.0	4.0	-0.43616311325893997	3355	sequence	WILDTYPE_SNP_INDIV	significant effect
3597	2637__WILDTYPE_SNP_INDIV	8.70711557818504	0.00316970344673963	0.011275791831999	1.0	22.0	5.0	4.0	-0.444290839770796	2637	sequence	WILDTYPE_SNP_INDIV	significant effect
3598	3630__WILDTYPE_SNP_INDIV	0.014144575362251999	0.905330046251139	0.940963711566388	1.0	25.0	5.0	4.0	0.01913961217934	3630	sequence	WILDTYPE_SNP_INDIV	no effect
3599	300__WILDTYPE_SNP_INDIV	13.457855370789302	0.00024398248999779102	0.0013175054459880699	1.0	26.0	5.0	4.0	0.40673495721684294	300	sequence	WILDTYPE_SNP_INDIV	significant effect
3600	4287__WILDTYPE_SNP_INDIV	16.896584762140698	3.94725392118586e-05	0.000282719856113551	1.0	26.0	5.0	4.0	0.41149997493908	4287	sequence	WILDTYPE_SNP_INDIV	significant effect
3601	3781__WILDTYPE_SNP_INDIV	22.662508306318603	1.93099054536457e-06	2.08079384776281e-05	1.0	26.0	5.0	4.0	0.582751572221311	3781	sequence	WILDTYPE_SNP_INDIV	significant effect
3602	2124__WILDTYPE_SNP_INDIV	1.2845749110626898	0.25705013778811703	0.387510339463517	1.0	23.0	5.0	4.0	0.185557563081291	2124	sequence	WILDTYPE_SNP_INDIV	no effect
3603	952__WILDTYPE_SNP_INDIV	0.84043251314688	0.35927310115010797	0.49598985005983703	1.0	26.0	5.0	4.0	-0.0821519002756905	952	sequence	WILDTYPE_SNP_INDIV	no effect
