SNP	Gene	GeneID-Tissue	Trait	nsnps	hit1	hit2	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	idx1	idx2
rs4308	TCAM1P	ENSG00000240280.6_Nerve_Tibial	DBP	1	9	rs4295	rs4308	5.79267362129666e-18	0.557544076017377	8.43809812211085e-20	0.00725124902133427	0.435204674961287	1	1
rs4364717	ENSG00000264801	ENSG00000264801.1_Adipose_Subcutaneous	DBP	1	3	rs4364717	rs10119693	0.00034282323375535	0.0745776289245817	6.28300021369918e-05	0.0118416633841512	0.913175054455375	1	1
rs4364717	ENSG00000264801	ENSG00000264801.1_Adipose_Visceral_Omentum	DBP	1	3	rs4364717	rs10119693	0.0018702381271516	0.406850852900049	3.71841045330646e-05	0.00692037249817549	0.584321352370091	1	1
rs4364717	ENSG00000264801	ENSG00000264801.1_Artery_Aorta	DBP	1	3	rs4364717	rs10738601	0.000344225900106696	0.0748827644006979	3.37770245465285e-05	0.00550938068365387	0.919229851990995	1	1
rs4364717	ENSG00000264801	ENSG00000264801.1_Artery_Tibial	DBP	1	3	rs4364717	rs10738601	0.00281297628968614	0.611933735085088	1.96288426374032e-05	0.00350659643667207	0.381727063345916	1	1
rs4364717	ENSG00000264801	ENSG00000264801.1_Esophagus_Gastroesophageal_Junction	DBP	1	3	rs4364717	rs10738601	0.000147671828861257	0.0321244704881595	3.91896738426644e-05	0.00660313488077056	0.961085533128365	1	1
rs4364717	ENSG00000264801	ENSG00000264801.1_Esophagus_Muscularis	DBP	1	3	rs4364717	rs10119693	0.000180925025689743	0.0393583576038756	6.20309448848681e-05	0.0115965826910953	0.948802103734454	1	1
rs4364717	ENSG00000264801	ENSG00000264801.1_Muscle_Skeletal	DBP	1	3	rs4364717	rs10738601	0.00246734179741811	0.536744546109943	3.30078019192623e-05	0.00627153687063673	0.454483567420083	1	1
rs4364717	ENSG00000264801	ENSG00000264801.1_Nerve_Tibial	DBP	1	3	rs4364717	rs10119693	0.00166249295794149	0.361658052019807	4.31702492007613e-05	0.00813423461535947	0.628502050157691	1	1
rs4364717	ENSG00000264801	ENSG00000264801.1_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	3	rs4364717	rs10738601	0.000621674249485452	0.13523876716938	3.89853415085603e-05	0.00676618680004955	0.857334386439576	1	1
rs4364717	ENSG00000264801	ENSG00000264801.1_Skin_Sun_Exposed_Lower_leg	DBP	1	3	rs4364717	rs10738601	9.17546243968975e-06	0.0019960264231302	5.78786918735995e-05	0.0106162661354513	0.987320653287104	1	1
rs4364717	MTAP	ENSG00000099810.18_Adipose_Subcutaneous	DBP	1	3	rs4364717	rs4364717	1.77198490098969e-09	3.85476885444344e-07	1.14058857558513e-05	0.000482219843701774	0.999505987021672	1	1
rs4364717	MTAP	ENSG00000099810.18_Adipose_Visceral_Omentum	DBP	1	3	rs4364717	rs10119693	0.000702080823046966	0.152730380968365	2.50169742677969e-05	0.00375661073858087	0.842785910495739	1	1
rs4364717	MTAP	ENSG00000099810.18_Artery_Aorta	DBP	1	3	rs4364717	rs10738601	0.00189876855105798	0.41305734988639	1.5895413653303e-05	0.00229241076713685	0.582735575381762	1	1
rs4364717	MTAP	ENSG00000099810.18_Artery_Tibial	DBP	1	3	rs4364717	rs10119693	0.000537313099146344	0.116886876322535	3.86328803649763e-05	0.00665241178513564	0.875884765912818	1	1
rs4364717	MTAP	ENSG00000099810.18_Breast_Mammary_Tissue	DBP	1	3	rs4364717	rs10119693	0.0029595903082703	0.643828089949363	2.65284777652957e-05	0.00507477238710396	0.348111018877498	1	1
rs4364717	MTAP	ENSG00000099810.18_Esophagus_Gastroesophageal_Junction	DBP	1	3	rs4364717	rs10738601	0.00430555471977278	0.936628648788844	2.1547470501491e-06	0.000351318162862105	0.0587123235814708	1	1
rs4364717	MTAP	ENSG00000099810.18_Esophagus_Mucosa	DBP	1	3	rs4364717	rs10119693	0.0005993912506033	0.130391332519878	2.6145085973853e-05	0.0039575403465542	0.86502559079699	1	1
rs4364717	MTAP	ENSG00000099810.18_Esophagus_Muscularis	DBP	1	3	rs4364717	rs4364717	0.00435251063593547	0.946843419978752	1.31078606978007e-06	0.000187918195667668	0.0486148404035753	1	1
rs4364717	MTAP	ENSG00000099810.18_Heart_Atrial_Appendage	DBP	1	3	rs4364717	rs10119693	0.00128606025335761	0.279769032276276	2.65349570279392e-05	0.00434325368339871	0.71457511882994	1	1
rs4364717	MTAP	ENSG00000099810.18_Heart_Left_Ventricle	DBP	1	3	rs4364717	rs10119693	0.00330201761406929	0.71831958886494	9.00648368341697e-06	0.00140533875562585	0.276964048281681	1	1
rs4364717	MTAP	ENSG00000099810.18_Lung	DBP	1	3	rs4364717	rs4364717	0.00143229421425973	0.311580709544662	7.48688487358066e-06	0.000255245408003584	0.686724263948201	1	1
rs4364717	MTAP	ENSG00000099810.18_Muscle_Skeletal	DBP	1	3	rs4364717	rs4364717	5.14427256303875e-36	1.11908299239425e-33	1.5979901149345e-05	0.00147925175725766	0.998504768341593	1	1
rs4364717	MTAP	ENSG00000099810.18_Nerve_Tibial	DBP	1	3	rs4364717	rs4364717	0.00329945778430801	0.717762724524224	4.29249395125121e-06	0.000376673711465144	0.278556851486051	1	1
rs4364717	MTAP	ENSG00000099810.18_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	3	rs4364717	rs10119693	0.00304224001809151	0.661807674711606	9.01576639091846e-06	0.0012935912521566	0.333847478251755	1	1
rs4364717	MTAP	ENSG00000099810.18_Skin_Sun_Exposed_Lower_leg	DBP	1	3	rs4364717	rs4364717	5.63019434209829e-05	0.012247902215342	1.09177648327044e-05	0.000400477386301244	0.987284400690103	1	1
rs4364717	MTAP	ENSG00000099810.18_Thyroid	DBP	1	3	rs4364717	rs4364717	0.000102892352926133	0.0223831612334019	1.62526311376152e-05	0.00158376300476875	0.975913930777765	1	1
rs4364717	MTAP	ENSG00000099810.18_Whole_Blood	DBP	1	3	rs4364717	rs4364717	0.00123222740924972	0.268058256936298	1.53581282593794e-05	0.00188337951253357	0.728810778013659	1	1
rs4364717	TUBB8P1	ENSG00000229298.1_Adipose_Subcutaneous	DBP	1	3	rs4364717	rs10119693	0.00351886589254363	0.765492676487509	7.48119181623269e-06	0.00116782917598104	0.22981314725215	1	1
rs4364717	TUBB8P1	ENSG00000229298.1_Adipose_Visceral_Omentum	DBP	1	3	rs4364717	rs10738601	0.00314997581225038	0.68524447621033	9.22139255921878e-06	0.00138559658292752	0.310210730001933	1	1
rs4364717	TUBB8P1	ENSG00000229298.1_Artery_Tibial	DBP	1	3	rs4364717	rs4364717	5.14734471524435e-05	0.0111975130715425	1.20670046184674e-05	0.000648871199698112	0.988090075276989	1	1
rs4364717	TUBB8P1	ENSG00000229298.1_Colon_Transverse	DBP	1	3	rs4364717	rs4364717	0.000546565830942503	0.118899711890514	1.40594231881889e-05	0.00130000196590028	0.879239660889455	1	1
rs4364717	TUBB8P1	ENSG00000229298.1_Esophagus_Muscularis	DBP	1	3	rs4364717	rs10119693	0.000467139072438889	0.101621246666678	4.25565941595081e-05	0.0074769602490161	0.890392097417707	1	1
rs4364717	TUBB8P1	ENSG00000229298.1_Lung	DBP	1	3	rs4364717	rs10738601	0.000542363636446213	0.117985568183333	3.19933981622718e-05	0.00520736560022191	0.876232709181837	1	1
rs4364717	TUBB8P1	ENSG00000229298.1_Nerve_Tibial	DBP	1	3	rs4364717	rs4364717	0.000301660513090513	0.065623107162328	1.74609077811066e-05	0.00193419172388717	0.932123579692912	1	1
rs4364717	TUBB8P1	ENSG00000229298.1_Skin_Sun_Exposed_Lower_leg	DBP	1	3	rs4364717	rs4364717	0.00280493716244313	0.610184906565389	6.09476065303985e-06	0.000552949566806067	0.386451111944708	1	1
rs4364717	TUBB8P1	ENSG00000229298.1_Thyroid	DBP	1	3	rs4364717	rs10738601	2.7529861710355e-05	0.00598883508707895	0.000133384483441279	0.0270828723330208	0.966767378234749	1	1
rs55701159	ADCY3	ENSG00000138031.14_Nerve_Tibial	DBP	1	27	rs112092329	rs55701159	3.04826905806668e-11	0.783714086790068	3.62869035494473e-13	0.00891466936413459	0.207371243814951	1	1
rs55701159	ADCY3	ENSG00000138031.14_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	27	rs112092329	rs6733301	2.78065192745793e-11	0.714909361508557	7.96695900662273e-13	0.0199528835664908	0.26513775489635	1	1
rs55701159	ADCY3	ENSG00000138031.14_Skin_Sun_Exposed_Lower_leg	DBP	1	27	rs112092329	rs111376384	6.09828609208972e-12	0.156787758055645	9.3419367535835e-13	0.0223765740757524	0.820835667861569	1	1
rs55701159	ADCY3	ENSG00000138031.14_Whole_Blood	DBP	1	27	rs112092329	rs112066538	1.53135990987059e-11	0.393714698554966	1.56712919512551e-12	0.0391568460938279	0.567128455334325	1	1
rs55701159	DNAJC27	ENSG00000115137.11_Adipose_Subcutaneous	DBP	1	27	rs112092329	rs112092329	2.2779145973367e-13	0.005856549157671	9.16333933476998e-13	0.0216140101571488	0.972529440684038	1	1
rs55701159	DNAJC27	ENSG00000115137.11_Esophagus_Muscularis	DBP	1	27	rs112092329	rs114577122	1.53314505728037e-13	0.00394173662362093	1.57107324146469e-12	0.0384773431274142	0.957580920247239	1	1
rs55701159	DNAJC27	ENSG00000115137.11_Heart_Atrial_Appendage	DBP	1	27	rs112092329	rs114020506	7.27441891053964e-12	0.187026291472374	8.55549536951435e-13	0.0204111689251476	0.792562539594347	1	1
rs55701159	DNAJC27	ENSG00000115137.11_Whole_Blood	DBP	1	27	rs112092329	rs55701159	2.6367495449132e-11	0.677911864839254	3.62078989031678e-13	0.00868228795627729	0.313405847177737	1	1
rs55701159	EFR3B	ENSG00000084710.13_Thyroid	DBP	1	27	rs112092329	rs114020506	2.4560619977052e-11	0.631456852713694	7.12625203925966e-13	0.0176198435149881	0.350923303746043	1	1
rs55701159	NCOA1	ENSG00000084676.15_Esophagus_Gastroesophageal_Junction	DBP	1	27	rs112092329	rs6735896	3.20674933406265e-11	0.824459579530528	5.59827558394412e-13	0.014070301806973	0.161470118629873	1	1
rs55701159	NCOA1	ENSG00000084676.15_Nerve_Tibial	DBP	1	27	rs112092329	rs80195592	3.00218670761006e-61	7.71866252324901e-51	9.5101278798075e-13	0.0224956583825771	0.977504341616461	1	1
rs55701159	NCOA1	ENSG00000084676.15_Nerve_Tibial	DBP	2	27	rs112092329	rs11125866	5.92691788943865e-43	1.52381858448781e-32	9.53457340706819e-12	0.243622413288156	0.756377586702313	1	2
rs61818802	ENSG00000273483	ENSG00000273483.1_Adipose_Subcutaneous	DBP	1	54	rs12045227	rs60900293	4.71360829822059e-37	0.0820853268611118	4.48926450196845e-37	0.0764956444757224	0.841419028663165	1	1
rs61818802	ENSG00000273483	ENSG00000273483.1_Thyroid	DBP	1	54	rs12045227	rs2009056	1.14241639909982e-36	0.198946576801903	5.49609076540825e-37	0.094298390115952	0.706755033082151	1	1
rs61818802	MOV10	ENSG00000155363.18_Artery_Aorta	DBP	1	54	rs12045227	rs2273368	1.67152019129487e-38	0.0029108757575207	4.44287360975049e-37	0.0755274831376439	0.921561641104841	1	1
rs61818802	MOV10	ENSG00000155363.18_Artery_Tibial	DBP	1	54	rs12045227	rs11102520	2.4802936240254e-43	4.31931760041484e-08	1.14320694002706e-36	0.197479204374113	0.802520752432705	1	1
rs61818802	MOV10	ENSG00000155363.18_Breast_Mammary_Tissue	DBP	1	54	rs12045227	rs2887882	2.74346619824957e-36	0.477762056937869	2.8963480473321e-37	0.0494930832646198	0.472744859797508	1	1
rs61818802	MOV10	ENSG00000155363.18_Esophagus_Gastroesophageal_Junction	DBP	1	54	rs12045227	rs2273368	2.00701770597483e-39	0.000349512929347938	7.08694388129359e-37	0.121659896451606	0.877990590619046	1	1
rs61818802	MOV10	ENSG00000155363.18_Esophagus_Muscularis	DBP	1	54	rs12045227	rs2887882	4.23503274873022e-40	7.37511531406346e-05	5.3202443704718e-37	0.0908314262118725	0.90909482263498	1	1
rs61818802	MOV10	ENSG00000155363.18_Nerve_Tibial	DBP	1	54	rs12045227	rs1110042	8.50900804496612e-43	1.48180472887098e-07	1.46698680337582e-36	0.253976978485792	0.746022873333738	1	1
rs61818802	MOV10	ENSG00000155363.18_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	54	rs12045227	rs61818802	2.4691058718134e-38	0.00429983464300597	6.44028089551738e-37	0.110383905774885	0.885316259582104	1	1
rs61818802	MOV10	ENSG00000155363.18_Skin_Sun_Exposed_Lower_leg	DBP	1	54	rs12045227	rs12122980	4.47678862113503e-39	0.000779612207897503	6.04600592973752e-37	0.103496973750709	0.895723414041396	1	1
rs61818802	MOV10	ENSG00000155363.18_Thyroid	DBP	1	54	rs12045227	rs61818802	4.24175936916759e-38	0.00738682941507353	4.3916232980829e-37	0.0746421637317588	0.917971006853169	1	1
rs61818802	RHOC	ENSG00000155366.16_Skin_Sun_Exposed_Lower_leg	DBP	1	54	rs12045227	rs35147679	3.66570195276307e-36	0.638365184229593	2.12289046468046e-37	0.03631853131971	0.32531628445069	1	1
rs61818802	ST7L	ENSG00000007341.18_Adipose_Subcutaneous	DBP	1	54	rs12045227	rs2279499	1.97164309828613e-42	3.43352603646273e-07	6.83289414221611e-37	0.117226170962197	0.882773485685193	1	1
rs61818802	ST7L	ENSG00000007341.18_Adipose_Visceral_Omentum	DBP	1	54	rs12045227	rs11102498	8.4709752110264e-46	1.47518148525827e-10	6.52099321412953e-37	0.111783673655758	0.88821632619672	1	1
rs61818802	ST7L	ENSG00000007341.18_Artery_Aorta	DBP	1	54	rs12045227	rs35023236	1.79845753140812e-40	3.13193131400404e-05	7.36337038051252e-37	0.126482746479625	0.873485934207239	1	1
rs61818802	ST7L	ENSG00000007341.18_Artery_Tibial	DBP	1	54	rs12045227	rs11102498	9.59379409036702e-43	1.67071524386799e-07	5.75207881239335e-37	0.0983665480549498	0.901633284873523	1	1
rs61818802	ST7L	ENSG00000007341.18_Breast_Mammary_Tissue	DBP	1	54	rs12045227	rs35023236	3.43164936186088e-41	5.97605998885004e-06	5.51714792893013e-37	0.0942671472747415	0.905726876665269	1	1
rs61818802	ST7L	ENSG00000007341.18_Colon_Transverse	DBP	1	54	rs12045227	rs11102498	1.59480602637886e-41	2.77728155741747e-06	1.09516580288336e-36	0.189096300316402	0.810900922402037	1	1
rs61818802	ST7L	ENSG00000007341.18_Esophagus_Gastroesophageal_Junction	DBP	1	54	rs12045227	rs2279499	1.09887290220126e-44	1.91363676506722e-09	9.25653717175276e-37	0.159517384587557	0.840482613498805	1	1
rs61818802	ST7L	ENSG00000007341.18_Esophagus_Mucosa	DBP	1	54	rs12045227	rs11102498	1.3095192874103e-46	2.28046778470293e-11	8.58193196458911e-37	0.147745901307213	0.852254098669981	1	1
rs61818802	ST7L	ENSG00000007341.18_Esophagus_Muscularis	DBP	1	54	rs12045227	rs11102498	7.92956994743981e-44	1.3808982414796e-08	7.72089143140158e-37	0.132721225970312	0.867278760220704	1	1
rs61818802	ST7L	ENSG00000007341.18_Heart_Atrial_Appendage	DBP	1	54	rs12045227	rs12120956	1.18867392656841e-43	2.07002113074358e-08	6.91184011475883e-37	0.118603733349016	0.881396245950775	1	1
rs61818802	ST7L	ENSG00000007341.18_Heart_Left_Ventricle	DBP	1	54	rs12045227	rs9308256	1.97823206867572e-38	0.00344500042622719	6.52631038231759e-37	0.111883359072702	0.884671640501069	1	1
rs61818802	ST7L	ENSG00000007341.18_Lung	DBP	1	54	rs12045227	rs11102498	2.18189768024228e-40	3.79967474870156e-05	4.6228940651392e-37	0.0786629820509835	0.921299021201533	1	1
rs61818802	ST7L	ENSG00000007341.18_Muscle_Skeletal	DBP	1	54	rs12045227	rs9308256	1.44853597847105e-38	0.00252255897690444	4.40081873081144e-37	0.0747928708490754	0.922684570174015	1	1
rs61818802	ST7L	ENSG00000007341.18_Nerve_Tibial	DBP	1	54	rs12045227	rs1106287	1.377475795098e-38	0.00239881092636769	1.08789599255955e-36	0.187832560775938	0.809768628297688	1	1
rs61818802	ST7L	ENSG00000007341.18_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	54	rs12045227	rs9308256	4.2202838600436e-38	0.00734943080079712	4.03698860068523e-37	0.0684539118103493	0.924196657388855	1	1
rs61818802	ST7L	ENSG00000007341.18_Skin_Sun_Exposed_Lower_leg	DBP	1	54	rs12045227	rs2279499	1.78618089120546e-43	3.11055210809566e-08	1.10230135831374e-36	0.190341409296681	0.809658559597799	1	1
rs61818802	ST7L	ENSG00000007341.18_Stomach	DBP	1	54	rs12045227	rs11102498	3.63171962189011e-41	6.32447317150433e-06	7.77307896794962e-37	0.133631881919411	0.866361793607417	1	1
rs61818802	ST7L	ENSG00000007341.18_Thyroid	DBP	1	54	rs12045227	rs11102498	1.08863517053163e-44	1.89580822486513e-09	6.7460308057347e-37	0.115710453675259	0.88428954442893	1	1
rs61818802	ST7L	ENSG00000007341.18_Whole_Blood	DBP	1	54	rs12045227	rs35147679	3.84883030543972e-37	0.0670256147024856	4.47358997573493e-37	0.0761919529823707	0.85678243231515	1	1
rs62012628	ADAMTS7P3	ENSG00000261143.1_Adipose_Subcutaneous	DBP	1	2	rs12438645	rs12438645	3.09638030335956e-19	4.06622297486957e-07	2.33954187902291e-15	0.00107447875075891	0.998925114626945	1	1
rs62012628	ADAMTS7P3	ENSG00000261143.1_Adipose_Visceral_Omentum	DBP	1	2	rs12438645	rs12438645	3.28342931299528e-16	0.000431185913900036	2.94485748949737e-15	0.0018718465225514	0.997696967563546	1	1
rs62012628	ADAMTS7P3	ENSG00000261143.1_Artery_Aorta	DBP	1	2	rs12438645	rs12438645	1.36187166982803e-19	1.78843466568702e-07	2.33954501919139e-15	0.0010744824262787	0.998925338730251	1	1
rs62012628	ADAMTS7P3	ENSG00000261143.1_Artery_Tibial	DBP	1	2	rs12438645	rs12438645	4.6185380080682e-19	6.0651481790977e-07	2.64584928369304e-15	0.00147753371972023	0.998521859765457	1	1
rs62012628	ADAMTS7P3	ENSG00000261143.1_Breast_Mammary_Tissue	DBP	1	2	rs12438645	rs62012628	7.10220584886484e-14	0.0932674599550109	2.79114449117274e-15	0.00185562792614795	0.904876912118768	1	1
rs62012628	ADAMTS7P3	ENSG00000261143.1_Colon_Transverse	DBP	1	2	rs12438645	rs12438645	5.93986517017236e-14	0.0780033905924821	2.25354826447313e-15	0.00111764266664355	0.920878966740811	1	1
rs62012628	ADAMTS7P3	ENSG00000261143.1_Heart_Atrial_Appendage	DBP	1	2	rs12438645	rs12438645	9.23702559699066e-28	1.21302301468555e-15	2.33829395585406e-15	0.00107283585630535	0.998927164143693	1	1
rs62012628	ADAMTS7P3	ENSG00000261143.1_Heart_Left_Ventricle	DBP	1	2	rs12438645	rs62012628	3.20015366315584e-17	4.20250003984289e-05	3.06159372700981e-15	0.00202467400763582	0.997933300991961	1	1
rs62012628	ADAMTS7P3	ENSG00000261143.1_Nerve_Tibial	DBP	1	2	rs12438645	rs12438645	1.06301141915043e-15	0.0013959659446252	2.46340990491015e-15	0.00124026719253542	0.997363766862838	1	1
rs62012628	ADAMTS7	ENSG00000136378.14_Artery_Tibial	DBP	1	2	rs12438645	rs62012628	6.85007035770429e-13	0.899563707912391	3.30367727842107e-16	0.000233439207817004	0.100202852879105	1	1
rs62012628	ENSG00000261303	ENSG00000261303.5_Muscle_Skeletal	DBP	1	2	rs12438645	rs62012628	2.21809333898428e-17	2.91284054662058e-05	3.52670655460935e-15	0.00263666683130829	0.997334204763221	1	1
rs62434120	ENSG00000232891	ENSG00000232891.1_Adipose_Subcutaneous	DBP	1	22	rs17080093	rs59155780	5.43645575420313e-41	0.817786735884809	4.82343967651076e-43	0.00690511273677661	0.175308151378414	1	1
rs62434120	ENSG00000232891	ENSG00000232891.1_Adipose_Visceral_Omentum	DBP	1	22	rs17080093	rs12663498	5.51741450523364e-42	0.0829965073342143	4.5243062146623e-42	0.0663562374315788	0.850647255234209	1	1
rs62434120	ENSG00000232891	ENSG00000232891.1_Lung	DBP	1	22	rs17080093	rs113397083	1.47400868654416e-43	0.00221729892955137	2.6228695026279e-41	0.393340060979074	0.604442640091378	1	1
rs62434120	PLEKHG1	ENSG00000120278.15_Spleen	DBP	1	22	rs17080093	rs62434120	5.94906326944674e-41	0.894896464287728	4.75388564743104e-43	0.00695480391965804	0.0981487317926102	1	1
rs62434120	ULBP2	ENSG00000131015.4_Colon_Sigmoid	DBP	1	22	rs17080093	rs17080087	2.41523084619365e-41	0.36331460043429	3.11679645870997e-42	0.0457028974434101	0.590982502122294	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Adipose_Subcutaneous	DBP	1	119	rs1984195	rs10943585	1.03538106761908e-44	8.14355485896812e-27	1.91480722686828e-19	0.148902622969797	0.851097377030198	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Adipose_Visceral_Omentum	DBP	1	119	rs1984195	rs9361451	1.44414937773551e-51	1.13586292524914e-33	3.63037996151107e-19	0.284107513552711	0.715892486447283	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Artery_Aorta	DBP	1	119	rs1984195	rs9448580	2.00354863556751e-35	1.57584571870475e-17	2.22613605127061e-19	0.173438557115069	0.826561442884932	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Artery_Tibial	DBP	1	119	rs1984195	rs9352686	7.77755507260872e-48	6.1172594693162e-30	1.24620405425333e-19	0.0962097717887536	0.903790228211249	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Breast_Mammary_Tissue	DBP	1	119	rs1984195	rs7742034	1.21830408766389e-23	9.58229436782216e-06	2.33817990876483e-19	0.182268792132932	0.8177216255727	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Colon_Transverse	DBP	1	119	rs1984195	rs10943605	4.75035145643479e-31	3.73628115238902e-13	2.14424938913108e-19	0.166985040472374	0.833014959527254	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Esophagus_Gastroesophageal_Junction	DBP	1	119	rs1984195	rs9448580	1.13090408240467e-46	8.89486945755291e-29	2.93048711309594e-19	0.228948712017292	0.771051287982714	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Esophagus_Mucosa	DBP	1	119	rs1984195	rs9443645	7.6891638414415e-31	6.04773735204225e-13	2.75347225955054e-19	0.214998109153382	0.785001890846015	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Esophagus_Muscularis	DBP	1	119	rs1984195	rs4415132	2.92647248114299e-54	2.30175052826214e-36	3.38746915479838e-19	0.264963627444123	0.73503637255588	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Heart_Atrial_Appendage	DBP	1	119	rs1984195	rs9352669	6.8527623124832e-34	5.38988470742516e-16	2.90793956416803e-19	0.227171731756325	0.77282826824368	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Heart_Left_Ventricle	DBP	1	119	rs1984195	rs2152951	4.58310528727592e-37	3.60473747285956e-19	1.92191964956464e-19	0.149463155503932	0.850536844496069	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Lung	DBP	1	119	rs1984195	rs9352675	3.04312406686347e-41	2.39350018618133e-23	2.21835911240693e-19	0.172825653828079	0.827174346171925	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Muscle_Skeletal	DBP	1	119	rs1984195	rs9361443	4.98730129252656e-44	3.92264866956548e-26	9.61333952638741e-19	0.755626661063238	0.244373338936768	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Nerve_Tibial	DBP	1	119	rs1984195	rs1354832	1.30875319980241e-36	1.0293701336407e-18	2.15604303634574e-19	0.167914501957177	0.832085498042823	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	119	rs1984195	rs6912683	3.78934694148295e-32	2.98042485638558e-14	3.41551908830334e-19	0.26717425256879	0.732825747431182	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Skin_Sun_Exposed_Lower_leg	DBP	1	119	rs1984195	rs9448584	1.00726433504145e-213	7.9224090785768e-196	3.68474727365117e-19	0.288392220543422	0.711607779456574	1	3
rs6454092	IRAK1BP1	ENSG00000146243.13_Skin_Sun_Exposed_Lower_leg	DBP	2	119	rs1984195	rs9350799	1.35923389817526e-116	1.06907458153675e-98	1.27138561640309e-18	0.999979467725396	2.05322746156291e-05	1	2
rs6454092	IRAK1BP1	ENSG00000146243.13_Stomach	DBP	1	119	rs1984195	rs6926537	7.62907584655272e-31	6.00047650306155e-13	2.54373752537621e-19	0.198468840989548	0.801531159009846	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Thyroid	DBP	1	119	rs1984195	rs946022	3.48326880608689e-42	2.73968604391528e-24	1.6909373028315e-19	0.131259355521565	0.86874064447844	1	1
rs6454092	IRAK1BP1	ENSG00000146243.13_Whole_Blood	DBP	1	119	rs1984195	rs6912683	5.27305964243132e-19	0.414740541581437	1.31065823319094e-19	0.102120571669217	0.483138886749345	1	1
rs6454092	PHIP	ENSG00000146247.13_Adipose_Subcutaneous	DBP	1	119	rs1984195	rs9361480	2.01347051020512e-20	0.0158364954407322	1.88800827225843e-19	0.146822324395632	0.837341180163638	1	1
rs6454092	PHIP	ENSG00000146247.13_Adipose_Visceral_Omentum	DBP	1	119	rs1984195	rs1027813	5.53569166360148e-20	0.043539726729344	2.42969371989489e-19	0.18956826253182	0.766892010738838	1	1
rs6454092	PHIP	ENSG00000146247.13_Artery_Aorta	DBP	1	119	rs1984195	rs9352686	1.22819937654015e-23	9.66012351723328e-06	2.13050729498851e-19	0.165902040558879	0.834088299317604	1	1
rs6454092	PHIP	ENSG00000146247.13_Artery_Tibial	DBP	1	119	rs1984195	rs9443645	1.25689898657393e-21	0.000988585378800064	2.59610047412584e-19	0.20259756452954	0.796413850091663	1	1
rs6454092	PHIP	ENSG00000146247.13_Colon_Transverse	DBP	1	119	rs1984195	rs9448584	1.54901285365922e-21	0.00121834091288035	2.28947443429944e-19	0.178432718922592	0.820348940164529	1	1
rs6454092	PHIP	ENSG00000146247.13_Esophagus_Gastroesophageal_Junction	DBP	1	119	rs1984195	rs9443638	2.80838865748438e-19	0.220887437609029	1.79168650851453e-19	0.139642096050477	0.639470466340491	1	1
rs6454092	PHIP	ENSG00000146247.13_Esophagus_Mucosa	DBP	1	119	rs1984195	rs12195716	4.61650288501717e-19	0.363100559557007	1.42783035651096e-19	0.111251460979496	0.525647979463498	1	1
rs6454092	PHIP	ENSG00000146247.13_Esophagus_Muscularis	DBP	1	119	rs1984195	rs9352686	1.21296952239354e-24	9.54033655510324e-07	2.27548241777898e-19	0.177327563526568	0.822671482439778	1	1
rs6454092	PHIP	ENSG00000146247.13_Heart_Left_Ventricle	DBP	1	119	rs1984195	rs9361480	8.37496826826527e-19	0.658714126302986	8.18413665120047e-20	0.0638155291569673	0.277470344540048	1	1
rs6454092	PHIP	ENSG00000146247.13_Lung	DBP	1	119	rs1984195	rs13202531	5.72921116416543e-22	0.000450618104513755	2.06040530320345e-19	0.160378161614807	0.839171220280683	1	1
rs6454092	PHIP	ENSG00000146247.13_Muscle_Skeletal	DBP	1	119	rs1984195	rs4628052	2.04505474242234e-21	0.00160849140527614	3.24088914272164e-19	0.25341482856994	0.744976680024785	1	1
rs6454092	PHIP	ENSG00000146247.13_Nerve_Tibial	DBP	1	119	rs1984195	rs9443622	6.19332392652643e-21	0.00487121840763495	2.22772330901385e-19	0.17357341141679	0.821555370175573	1	1
rs6454092	PHIP	ENSG00000146247.13_Skin_Sun_Exposed_Lower_leg	DBP	1	119	rs1984195	rs12195716	1.01417972145175e-19	0.0797680048128315	2.19416071853338e-19	0.171078425617416	0.74915356956975	1	1
