SNP	Gene	GeneID-Tissue	Trait	PPID	PP
rs66887589	C4orf3	ENSG00000164096.12_Muscle_Skeletal	DBP	PP.H0.abf	1.61608422750672e-17
rs66887589	C4orf3	ENSG00000164096.12_Muscle_Skeletal	DBP	PP.H1.abf	0.000249549506676043
rs66887589	C4orf3	ENSG00000164096.12_Muscle_Skeletal	DBP	PP.H2.abf	5.13853580522527e-15
rs66887589	C4orf3	ENSG00000164096.12_Muscle_Skeletal	DBP	PP.H3.abf	0.0784259677812249
rs66887589	C4orf3	ENSG00000164096.12_Muscle_Skeletal	DBP	PP.H4.abf	0.921324482712091
rs66887589	C4orf3	ENSG00000164096.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H0.abf	1.1931557233478e-15
rs66887589	C4orf3	ENSG00000164096.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H1.abf	0.0184662875008355
rs66887589	C4orf3	ENSG00000164096.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H2.abf	1.51846833379644e-15
rs66887589	C4orf3	ENSG00000164096.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H3.abf	0.0225421091029915
rs66887589	C4orf3	ENSG00000164096.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H4.abf	0.958991603396174
rs66887589	C4orf3	ENSG00000164096.12_Skin_Sun_Exposed_Lower_leg	DBP	PP.H0.abf	8.41014210550351e-15
rs66887589	C4orf3	ENSG00000164096.12_Skin_Sun_Exposed_Lower_leg	DBP	PP.H1.abf	0.129974351474004
rs66887589	C4orf3	ENSG00000164096.12_Skin_Sun_Exposed_Lower_leg	DBP	PP.H2.abf	1.79800579194442e-14
rs66887589	C4orf3	ENSG00000164096.12_Skin_Sun_Exposed_Lower_leg	DBP	PP.H3.abf	0.277279653570744
rs66887589	C4orf3	ENSG00000164096.12_Skin_Sun_Exposed_Lower_leg	DBP	PP.H4.abf	0.592745994955225
rs66887589	C4orf3	ENSG00000164096.12_Thyroid	DBP	PP.H0.abf	5.62545941129609e-15
rs66887589	C4orf3	ENSG00000164096.12_Thyroid	DBP	PP.H1.abf	0.0868932397553703
rs66887589	C4orf3	ENSG00000164096.12_Thyroid	DBP	PP.H2.abf	4.49754203740192e-15
rs66887589	C4orf3	ENSG00000164096.12_Thyroid	DBP	PP.H3.abf	0.0686264677657493
rs66887589	C4orf3	ENSG00000164096.12_Thyroid	DBP	PP.H4.abf	0.844480292478872
rs66887589	C4orf3	ENSG00000164096.12_Whole_Blood	DBP	PP.H0.abf	2.23302748528677e-22
rs66887589	C4orf3	ENSG00000164096.12_Whole_Blood	DBP	PP.H1.abf	3.44883677054689e-09
rs66887589	C4orf3	ENSG00000164096.12_Whole_Blood	DBP	PP.H2.abf	5.34332790245991e-14
rs66887589	C4orf3	ENSG00000164096.12_Whole_Blood	DBP	PP.H3.abf	0.825084328497786
rs66887589	C4orf3	ENSG00000164096.12_Whole_Blood	DBP	PP.H4.abf	0.174915668053323
rs66887589	ENSG00000249244	ENSG00000249244.1_Adipose_Subcutaneous	DBP	PP.H0.abf	2.03397520614912e-14
rs66887589	ENSG00000249244	ENSG00000249244.1_Adipose_Subcutaneous	DBP	PP.H1.abf	0.314260338288125
rs66887589	ENSG00000249244	ENSG00000249244.1_Adipose_Subcutaneous	DBP	PP.H2.abf	3.8592825226522e-15
rs66887589	ENSG00000249244	ENSG00000249244.1_Adipose_Subcutaneous	DBP	PP.H3.abf	0.0590012958132562
rs66887589	ENSG00000249244	ENSG00000249244.1_Adipose_Subcutaneous	DBP	PP.H4.abf	0.626738365898594
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Aorta	DBP	PP.H0.abf	4.60508598600935e-14
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Aorta	DBP	PP.H1.abf	0.711207806178518
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Aorta	DBP	PP.H2.abf	7.63823509653712e-16
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Aorta	DBP	PP.H3.abf	0.0115191895212377
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Aorta	DBP	PP.H4.abf	0.2772730043002
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Tibial	DBP	PP.H0.abf	3.99514894756904e-15
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Tibial	DBP	PP.H1.abf	0.0616909814890878
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Tibial	DBP	PP.H2.abf	2.8607656129165e-15
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Tibial	DBP	PP.H3.abf	0.0432794031247091
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Tibial	DBP	PP.H4.abf	0.895029615386198
rs66887589	ENSG00000249244	ENSG00000249244.1_Esophagus_Mucosa	DBP	PP.H0.abf	7.23782992986026e-19
rs66887589	ENSG00000249244	ENSG00000249244.1_Esophagus_Mucosa	DBP	PP.H1.abf	1.1178056402555e-05
rs66887589	ENSG00000249244	ENSG00000249244.1_Esophagus_Mucosa	DBP	PP.H2.abf	4.07722759945551e-14
rs66887589	ENSG00000249244	ENSG00000249244.1_Esophagus_Mucosa	DBP	PP.H3.abf	0.629313643386898
rs66887589	ENSG00000249244	ENSG00000249244.1_Esophagus_Mucosa	DBP	PP.H4.abf	0.370675178556662
rs66887589	ENSG00000249244	ENSG00000249244.1_Heart_Left_Ventricle	DBP	PP.H0.abf	9.073798514228e-17
rs66887589	ENSG00000249244	ENSG00000249244.1_Heart_Left_Ventricle	DBP	PP.H1.abf	0.00140113499739418
rs66887589	ENSG00000249244	ENSG00000249244.1_Heart_Left_Ventricle	DBP	PP.H2.abf	6.38794163659965e-15
rs66887589	ENSG00000249244	ENSG00000249244.1_Heart_Left_Ventricle	DBP	PP.H3.abf	0.0977388505137621
rs66887589	ENSG00000249244	ENSG00000249244.1_Heart_Left_Ventricle	DBP	PP.H4.abf	0.900860014488835
rs66887589	ENSG00000249244	ENSG00000249244.1_Nerve_Tibial	DBP	PP.H0.abf	4.31462016960338e-18
rs66887589	ENSG00000249244	ENSG00000249244.1_Nerve_Tibial	DBP	PP.H1.abf	6.66975809517374e-05
rs66887589	ENSG00000249244	ENSG00000249244.1_Nerve_Tibial	DBP	PP.H2.abf	4.18670679667447e-15
rs66887589	ENSG00000249244	ENSG00000249244.1_Nerve_Tibial	DBP	PP.H3.abf	0.0637840821130702
rs66887589	ENSG00000249244	ENSG00000249244.1_Nerve_Tibial	DBP	PP.H4.abf	0.936149220305974
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H0.abf	8.61286407101976e-15
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H1.abf	0.133299971687523
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H2.abf	5.05614766660678e-15
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H3.abf	0.077463983238209
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H4.abf	0.789236045074254
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Sun_Exposed_Lower_leg	DBP	PP.H0.abf	6.40697676784107e-17
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Sun_Exposed_Lower_leg	DBP	PP.H1.abf	0.000990164779456241
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Sun_Exposed_Lower_leg	DBP	PP.H2.abf	2.87420181799968e-14
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Sun_Exposed_Lower_leg	DBP	PP.H3.abf	0.443637499334439
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Sun_Exposed_Lower_leg	DBP	PP.H4.abf	0.555372335886076
rs66887589	FABP2	ENSG00000145384.3_Colon_Transverse	DBP	PP.H0.abf	1.67939949677213e-16
rs66887589	FABP2	ENSG00000145384.3_Colon_Transverse	DBP	PP.H1.abf	0.00259488867123964
rs66887589	FABP2	ENSG00000145384.3_Colon_Transverse	DBP	PP.H2.abf	5.81494792688356e-15
rs66887589	FABP2	ENSG00000145384.3_Colon_Transverse	DBP	PP.H3.abf	0.0889399749061072
rs66887589	FABP2	ENSG00000145384.3_Colon_Transverse	DBP	PP.H4.abf	0.908465136422646
rs66887589	FABP2	ENSG00000145384.3_Heart_Atrial_Appendage	DBP	PP.H0.abf	2.08523785732275e-17
rs66887589	FABP2	ENSG00000145384.3_Heart_Atrial_Appendage	DBP	PP.H1.abf	0.000322012436193247
rs66887589	FABP2	ENSG00000145384.3_Heart_Atrial_Appendage	DBP	PP.H2.abf	4.56119296937941e-14
rs66887589	FABP2	ENSG00000145384.3_Heart_Atrial_Appendage	DBP	PP.H3.abf	0.704065693472306
rs66887589	FABP2	ENSG00000145384.3_Heart_Atrial_Appendage	DBP	PP.H4.abf	0.295612294091452
rs66887589	FABP2	ENSG00000145384.3_Heart_Left_Ventricle	DBP	PP.H0.abf	8.60427097770369e-18
rs66887589	FABP2	ENSG00000145384.3_Heart_Left_Ventricle	DBP	PP.H1.abf	0.000132863267517125
rs66887589	FABP2	ENSG00000145384.3_Heart_Left_Ventricle	DBP	PP.H2.abf	1.62111434411118e-14
rs66887589	FABP2	ENSG00000145384.3_Heart_Left_Ventricle	DBP	PP.H3.abf	0.249574865241126
rs66887589	FABP2	ENSG00000145384.3_Heart_Left_Ventricle	DBP	PP.H4.abf	0.75029227149134
rs66887589	FABP2	ENSG00000145384.3_Muscle_Skeletal	DBP	PP.H0.abf	7.7076965737948e-20
rs66887589	FABP2	ENSG00000145384.3_Muscle_Skeletal	DBP	PP.H1.abf	1.19019284073244e-06
rs66887589	FABP2	ENSG00000145384.3_Muscle_Skeletal	DBP	PP.H2.abf	7.59455956450058e-15
rs66887589	FABP2	ENSG00000145384.3_Muscle_Skeletal	DBP	PP.H3.abf	0.116388655764105
rs66887589	FABP2	ENSG00000145384.3_Muscle_Skeletal	DBP	PP.H4.abf	0.883610154043046
rs66887589	KLHL2P1	ENSG00000250412.1_Esophagus_Mucosa	DBP	PP.H0.abf	1.23435228318272e-14
rs66887589	KLHL2P1	ENSG00000250412.1_Esophagus_Mucosa	DBP	PP.H1.abf	0.190632545607565
rs66887589	KLHL2P1	ENSG00000250412.1_Esophagus_Mucosa	DBP	PP.H2.abf	1.22289074081132e-14
rs66887589	KLHL2P1	ENSG00000250412.1_Esophagus_Mucosa	DBP	PP.H3.abf	0.188241306479252
rs66887589	KLHL2P1	ENSG00000250412.1_Esophagus_Mucosa	DBP	PP.H4.abf	0.621126147913157
rs66887589	KLHL2P1	ENSG00000250412.1_Heart_Left_Ventricle	DBP	PP.H0.abf	2.17633378949703e-15
rs66887589	KLHL2P1	ENSG00000250412.1_Heart_Left_Ventricle	DBP	PP.H1.abf	0.0336059637393792
rs66887589	KLHL2P1	ENSG00000250412.1_Heart_Left_Ventricle	DBP	PP.H2.abf	3.92613808176585e-15
rs66887589	KLHL2P1	ENSG00000250412.1_Heart_Left_Ventricle	DBP	PP.H3.abf	0.0597189765054448
rs66887589	KLHL2P1	ENSG00000250412.1_Heart_Left_Ventricle	DBP	PP.H4.abf	0.906675059755167
rs66887589	PDE5A	ENSG00000138735.15_Muscle_Skeletal	DBP	PP.H0.abf	1.99684522346189e-15
rs66887589	PDE5A	ENSG00000138735.15_Muscle_Skeletal	DBP	PP.H1.abf	0.0308345154257286
rs66887589	PDE5A	ENSG00000138735.15_Muscle_Skeletal	DBP	PP.H2.abf	1.298575294311e-15
rs66887589	PDE5A	ENSG00000138735.15_Muscle_Skeletal	DBP	PP.H3.abf	0.0191020364710303
rs66887589	PDE5A	ENSG00000138735.15_Muscle_Skeletal	DBP	PP.H4.abf	0.95006344810324
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Subcutaneous	DBP	PP.H0.abf	5.74554602878194e-30
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Subcutaneous	DBP	PP.H1.abf	8.8771841131412e-17
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Subcutaneous	DBP	PP.H2.abf	5.73035547141521e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Subcutaneous	DBP	PP.H3.abf	0.885256643430198
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Subcutaneous	DBP	PP.H4.abf	0.114743356569738
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Visceral_Omentum	DBP	PP.H0.abf	7.23562326147184e-23
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Visceral_Omentum	DBP	PP.H1.abf	1.11770731487661e-09
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Visceral_Omentum	DBP	PP.H2.abf	1.47042174264604e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Visceral_Omentum	DBP	PP.H3.abf	0.226366597414634
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Visceral_Omentum	DBP	PP.H4.abf	0.773633401467646
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Aorta	DBP	PP.H0.abf	7.22337645944215e-18
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Aorta	DBP	PP.H1.abf	0.00011155756354016
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Aorta	DBP	PP.H2.abf	4.99353052216965e-15
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Aorta	DBP	PP.H3.abf	0.0761962116873815
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Aorta	DBP	PP.H4.abf	0.923692230749073
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Tibial	DBP	PP.H0.abf	3.13507847493269e-22
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Tibial	DBP	PP.H1.abf	4.84102271785369e-09
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Tibial	DBP	PP.H2.abf	5.12523545031729e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Tibial	DBP	PP.H3.abf	0.791203011292087
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Tibial	DBP	PP.H4.abf	0.208796983866841
rs66887589	SEPTIN7P14	ENSG00000245958.6_Breast_Mammary_Tissue	DBP	PP.H0.abf	4.00406028875814e-22
rs66887589	SEPTIN7P14	ENSG00000245958.6_Breast_Mammary_Tissue	DBP	PP.H1.abf	6.18341368178444e-09
rs66887589	SEPTIN7P14	ENSG00000245958.6_Breast_Mammary_Tissue	DBP	PP.H2.abf	5.49178967579589e-15
rs66887589	SEPTIN7P14	ENSG00000245958.6_Breast_Mammary_Tissue	DBP	PP.H3.abf	0.0838928241897228
rs66887589	SEPTIN7P14	ENSG00000245958.6_Breast_Mammary_Tissue	DBP	PP.H4.abf	0.916107169626855
rs66887589	SEPTIN7P14	ENSG00000245958.6_Colon_Transverse	DBP	PP.H0.abf	1.60007858945661e-18
rs66887589	SEPTIN7P14	ENSG00000245958.6_Colon_Transverse	DBP	PP.H1.abf	2.47232764619402e-05
rs66887589	SEPTIN7P14	ENSG00000245958.6_Colon_Transverse	DBP	PP.H2.abf	1.77301581976613e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Colon_Transverse	DBP	PP.H3.abf	0.273227047367381
rs66887589	SEPTIN7P14	ENSG00000245958.6_Colon_Transverse	DBP	PP.H4.abf	0.726748229356141
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Gastroesophageal_Junction	DBP	PP.H0.abf	3.97058547298804e-16
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Gastroesophageal_Junction	DBP	PP.H1.abf	0.0061318101902602
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Gastroesophageal_Junction	DBP	PP.H2.abf	3.24841796506797e-15
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Gastroesophageal_Junction	DBP	PP.H3.abf	0.0492209581076994
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Gastroesophageal_Junction	DBP	PP.H4.abf	0.94464723170204
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Mucosa	DBP	PP.H0.abf	4.83028043514814e-21
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Mucosa	DBP	PP.H1.abf	7.45985297630309e-08
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Mucosa	DBP	PP.H2.abf	2.65511780110822e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Mucosa	DBP	PP.H3.abf	0.40946409136537
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Mucosa	DBP	PP.H4.abf	0.590535834036071
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Muscularis	DBP	PP.H0.abf	6.3128401013951e-22
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Muscularis	DBP	PP.H1.abf	9.75176435737043e-09
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Muscularis	DBP	PP.H2.abf	8.20635673373395e-15
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Muscularis	DBP	PP.H3.abf	0.125893649240522
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Muscularis	DBP	PP.H4.abf	0.874106341007704
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Atrial_Appendage	DBP	PP.H0.abf	1.21508208528659e-22
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Atrial_Appendage	DBP	PP.H1.abf	1.87638806327956e-09
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Atrial_Appendage	DBP	PP.H2.abf	1.49185171973135e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Atrial_Appendage	DBP	PP.H3.abf	0.229608509903184
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Atrial_Appendage	DBP	PP.H4.abf	0.77039148822041
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Left_Ventricle	DBP	PP.H0.abf	7.05342160947898e-17
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Left_Ventricle	DBP	PP.H1.abf	0.00108915751798112
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Left_Ventricle	DBP	PP.H2.abf	2.79914389246059e-15
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Left_Ventricle	DBP	PP.H3.abf	0.0422664717731962
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Left_Ventricle	DBP	PP.H4.abf	0.956644370708819
rs66887589	SEPTIN7P14	ENSG00000245958.6_Lung	DBP	PP.H0.abf	1.9996852362052e-25
rs66887589	SEPTIN7P14	ENSG00000245958.6_Lung	DBP	PP.H1.abf	3.08865918879535e-12
rs66887589	SEPTIN7P14	ENSG00000245958.6_Lung	DBP	PP.H2.abf	3.89132007000307e-15
rs66887589	SEPTIN7P14	ENSG00000245958.6_Lung	DBP	PP.H3.abf	0.0591634302075519
rs66887589	SEPTIN7P14	ENSG00000245958.6_Lung	DBP	PP.H4.abf	0.940836569789353
rs66887589	SEPTIN7P14	ENSG00000245958.6_Muscle_Skeletal	DBP	PP.H0.abf	4.40043226321758e-21
rs66887589	SEPTIN7P14	ENSG00000245958.6_Muscle_Skeletal	DBP	PP.H1.abf	6.79497814381536e-08
rs66887589	SEPTIN7P14	ENSG00000245958.6_Muscle_Skeletal	DBP	PP.H2.abf	4.27452557169967e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Muscle_Skeletal	DBP	PP.H3.abf	0.659715503218752
rs66887589	SEPTIN7P14	ENSG00000245958.6_Muscle_Skeletal	DBP	PP.H4.abf	0.34028442883142
rs66887589	SEPTIN7P14	ENSG00000245958.6_Nerve_Tibial	DBP	PP.H0.abf	3.25063580134136e-31
rs66887589	SEPTIN7P14	ENSG00000245958.6_Nerve_Tibial	DBP	PP.H1.abf	5.02499724151873e-18
rs66887589	SEPTIN7P14	ENSG00000245958.6_Nerve_Tibial	DBP	PP.H2.abf	1.07402968355463e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Nerve_Tibial	DBP	PP.H3.abf	0.165194135148602
rs66887589	SEPTIN7P14	ENSG00000245958.6_Nerve_Tibial	DBP	PP.H4.abf	0.834805864851386
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H0.abf	1.01074653563996e-19
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H1.abf	1.56431685758761e-06
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H2.abf	1.00222379589892e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H3.abf	0.154266902912964
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H4.abf	0.845731532770168
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Sun_Exposed_Lower_leg	DBP	PP.H0.abf	4.03927860627064e-23
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Sun_Exposed_Lower_leg	DBP	PP.H1.abf	6.24249401124018e-10
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Sun_Exposed_Lower_leg	DBP	PP.H2.abf	1.31110955082687e-15
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Sun_Exposed_Lower_leg	DBP	PP.H3.abf	0.0192817947758383
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Sun_Exposed_Lower_leg	DBP	PP.H4.abf	0.980718204599912
rs66887589	SEPTIN7P14	ENSG00000245958.6_Stomach	DBP	PP.H0.abf	1.27976141889926e-18
rs66887589	SEPTIN7P14	ENSG00000245958.6_Stomach	DBP	PP.H1.abf	1.97625993341445e-05
rs66887589	SEPTIN7P14	ENSG00000245958.6_Stomach	DBP	PP.H2.abf	2.25156598257081e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Stomach	DBP	PP.H3.abf	0.347043092214791
rs66887589	SEPTIN7P14	ENSG00000245958.6_Stomach	DBP	PP.H4.abf	0.65293714518585
rs66887589	SEPTIN7P14	ENSG00000245958.6_Thyroid	DBP	PP.H0.abf	4.73094851199648e-26
rs66887589	SEPTIN7P14	ENSG00000245958.6_Thyroid	DBP	PP.H1.abf	7.30762437815739e-13
rs66887589	SEPTIN7P14	ENSG00000245958.6_Thyroid	DBP	PP.H2.abf	3.38309485738407e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Thyroid	DBP	PP.H3.abf	0.522089316390392
rs66887589	SEPTIN7P14	ENSG00000245958.6_Thyroid	DBP	PP.H4.abf	0.477910683608843
rs66887589	SEPTIN7P14	ENSG00000245958.6_Whole_Blood	DBP	PP.H0.abf	9.11122208977199e-24
rs66887589	SEPTIN7P14	ENSG00000245958.6_Whole_Blood	DBP	PP.H1.abf	1.40719798456888e-10
rs66887589	SEPTIN7P14	ENSG00000245958.6_Whole_Blood	DBP	PP.H2.abf	1.28762328853639e-14
rs66887589	SEPTIN7P14	ENSG00000245958.6_Whole_Blood	DBP	PP.H3.abf	0.198067206676748
rs66887589	SEPTIN7P14	ENSG00000245958.6_Whole_Blood	DBP	PP.H4.abf	0.801932793182522
rs66887589	USP53	ENSG00000145390.11_Heart_Left_Ventricle	DBP	PP.H0.abf	2.4608234953997e-15
rs66887589	USP53	ENSG00000145390.11_Heart_Left_Ventricle	DBP	PP.H1.abf	0.0379989253277765
rs66887589	USP53	ENSG00000145390.11_Heart_Left_Ventricle	DBP	PP.H2.abf	1.57783049905965e-15
rs66887589	USP53	ENSG00000145390.11_Heart_Left_Ventricle	DBP	PP.H3.abf	0.0234255706550788
rs66887589	USP53	ENSG00000145390.11_Heart_Left_Ventricle	DBP	PP.H4.abf	0.938575504017138
rs66887589	USP53	ENSG00000145390.11_Skin_Sun_Exposed_Lower_leg	DBP	PP.H0.abf	1.44403560704354e-14
rs66887589	USP53	ENSG00000145390.11_Skin_Sun_Exposed_Lower_leg	DBP	PP.H1.abf	0.223168157180166
rs66887589	USP53	ENSG00000145390.11_Skin_Sun_Exposed_Lower_leg	DBP	PP.H2.abf	4.86304116095541e-15
rs66887589	USP53	ENSG00000145390.11_Skin_Sun_Exposed_Lower_leg	DBP	PP.H3.abf	0.0744533814720006
rs66887589	USP53	ENSG00000145390.11_Skin_Sun_Exposed_Lower_leg	DBP	PP.H4.abf	0.702378461347812
rs66887589	USP53	ENSG00000145390.11_Whole_Blood	DBP	PP.H0.abf	4.30753458901579e-15
rs66887589	USP53	ENSG00000145390.11_Whole_Blood	DBP	PP.H1.abf	0.0665284407777559
rs66887589	USP53	ENSG00000145390.11_Whole_Blood	DBP	PP.H2.abf	2.10160000009761e-15
rs66887589	USP53	ENSG00000145390.11_Whole_Blood	DBP	PP.H3.abf	0.0315565988961978
rs66887589	USP53	ENSG00000145390.11_Whole_Blood	DBP	PP.H4.abf	0.901914960326039
rs7125196	LRRC10B	ENSG00000204950.3_Artery_Tibial	DBP	PP.H0.abf	1.01808484884156e-41
rs7125196	LRRC10B	ENSG00000204950.3_Artery_Tibial	DBP	PP.H1.abf	0.00621811617334713
rs7125196	LRRC10B	ENSG00000204950.3_Artery_Tibial	DBP	PP.H2.abf	2.66939127681918e-42
rs7125196	LRRC10B	ENSG00000204950.3_Artery_Tibial	DBP	PP.H3.abf	0.000637228794712276
rs7125196	LRRC10B	ENSG00000204950.3_Artery_Tibial	DBP	PP.H4.abf	0.993144655031939
rs7125196	LRRC10B	ENSG00000204950.3_Colon_Sigmoid	DBP	PP.H0.abf	5.61925050008896e-40
rs7125196	LRRC10B	ENSG00000204950.3_Colon_Sigmoid	DBP	PP.H1.abf	0.331089801619056
rs7125196	LRRC10B	ENSG00000204950.3_Colon_Sigmoid	DBP	PP.H2.abf	4.34799566228592e-42
rs7125196	LRRC10B	ENSG00000204950.3_Colon_Sigmoid	DBP	PP.H3.abf	0.00189485125990061
rs7125196	LRRC10B	ENSG00000204950.3_Colon_Sigmoid	DBP	PP.H4.abf	0.667015347121036
rs7137828	ADAM1B	ENSG00000226469.1_Heart_Atrial_Appendage	DBP	PP.H0.abf	1.57501440960077e-173
rs7137828	ADAM1B	ENSG00000226469.1_Heart_Atrial_Appendage	DBP	PP.H1.abf	0.25759112178398
rs7137828	ADAM1B	ENSG00000226469.1_Heart_Atrial_Appendage	DBP	PP.H2.abf	8.68128192282547e-175
rs7137828	ADAM1B	ENSG00000226469.1_Heart_Atrial_Appendage	DBP	PP.H3.abf	0.0134691599015522
rs7137828	ADAM1B	ENSG00000226469.1_Heart_Atrial_Appendage	DBP	PP.H4.abf	0.728939718314481
rs7137828	ALDH2	ENSG00000111275.12_Artery_Aorta	DBP	PP.H0.abf	4.93930056566878e-173
rs7137828	ALDH2	ENSG00000111275.12_Artery_Aorta	DBP	PP.H1.abf	0.805886851312349
rs7137828	ALDH2	ENSG00000111275.12_Artery_Aorta	DBP	PP.H2.abf	1.34711789822679e-175
rs7137828	ALDH2	ENSG00000111275.12_Artery_Aorta	DBP	PP.H3.abf	0.00200582452248996
rs7137828	ALDH2	ENSG00000111275.12_Artery_Aorta	DBP	PP.H4.abf	0.192107324165144
rs7137828	ALDH2	ENSG00000111275.12_Artery_Tibial	DBP	PP.H0.abf	3.99464957862502e-173
rs7137828	ALDH2	ENSG00000111275.12_Artery_Tibial	DBP	PP.H1.abf	0.64767724690091
