SNP	Gene	GeneID-Tissue	Trait	PPID	PP
rs2118181	ENSG00000259488	ENSG00000259488.2_Artery_Tibial	PP	PP.H0.abf	8.47194144598772e-42
rs2118181	ENSG00000259488	ENSG00000259488.2_Artery_Tibial	PP	PP.H1.abf	0.655772072766153
rs2118181	ENSG00000259488	ENSG00000259488.2_Artery_Tibial	PP	PP.H2.abf	1.78550114711833e-43
rs2118181	ENSG00000259488	ENSG00000259488.2_Artery_Tibial	PP	PP.H3.abf	0.0134899641231467
rs2118181	ENSG00000259488	ENSG00000259488.2_Artery_Tibial	PP	PP.H4.abf	0.330737963110697
rs2118181	ENSG00000259705	ENSG00000259705.1_Adipose_Subcutaneous	PP	PP.H0.abf	2.08296223231773e-44
rs2118181	ENSG00000259705	ENSG00000259705.1_Adipose_Subcutaneous	PP	PP.H1.abf	0.0016203802574649
rs2118181	ENSG00000259705	ENSG00000259705.1_Adipose_Subcutaneous	PP	PP.H2.abf	3.73524907236267e-43
rs2118181	ENSG00000259705	ENSG00000259705.1_Adipose_Subcutaneous	PP	PP.H3.abf	0.0280869978063975
rs2118181	ENSG00000259705	ENSG00000259705.1_Adipose_Subcutaneous	PP	PP.H4.abf	0.970292621936138
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Aorta	PP	PP.H0.abf	1.27937019493193e-43
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Aorta	PP	PP.H1.abf	0.0100192978600462
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Aorta	PP	PP.H2.abf	4.72947280456846e-43
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Aorta	PP	PP.H3.abf	0.0360846381598696
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Aorta	PP	PP.H4.abf	0.95389606398008
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Coronary	PP	PP.H0.abf	6.45554022048692e-42
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Coronary	PP	PP.H1.abf	0.512298654522617
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Coronary	PP	PP.H2.abf	3.12008164763617e-43
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Coronary	PP	PP.H3.abf	0.0242969343908019
rs2118181	ENSG00000259705	ENSG00000259705.1_Artery_Coronary	PP	PP.H4.abf	0.463404411086574
rs2118181	ENSG00000259705	ENSG00000259705.1_Colon_Sigmoid	PP	PP.H0.abf	2.92227861660603e-42
rs2118181	ENSG00000259705	ENSG00000259705.1_Colon_Sigmoid	PP	PP.H1.abf	0.224186166753309
rs2118181	ENSG00000259705	ENSG00000259705.1_Colon_Sigmoid	PP	PP.H2.abf	3.64856751684641e-43
rs2118181	ENSG00000259705	ENSG00000259705.1_Colon_Sigmoid	PP	PP.H3.abf	0.0272418585439463
rs2118181	ENSG00000259705	ENSG00000259705.1_Colon_Sigmoid	PP	PP.H4.abf	0.748571974702748
rs2118181	ENSG00000259705	ENSG00000259705.1_Esophagus_Muscularis	PP	PP.H0.abf	2.2560133827624e-43
rs2118181	ENSG00000259705	ENSG00000259705.1_Esophagus_Muscularis	PP	PP.H1.abf	0.0176779232402038
rs2118181	ENSG00000259705	ENSG00000259705.1_Esophagus_Muscularis	PP	PP.H2.abf	4.37891487456369e-43
rs2118181	ENSG00000259705	ENSG00000259705.1_Esophagus_Muscularis	PP	PP.H3.abf	0.0333638351218211
rs2118181	ENSG00000259705	ENSG00000259705.1_Esophagus_Muscularis	PP	PP.H4.abf	0.948958241637971
rs2118181	ENSG00000259705	ENSG00000259705.1_Heart_Atrial_Appendage	PP	PP.H0.abf	2.36770379030186e-43
rs2118181	ENSG00000259705	ENSG00000259705.1_Heart_Atrial_Appendage	PP	PP.H1.abf	0.0180354218447295
rs2118181	ENSG00000259705	ENSG00000259705.1_Heart_Atrial_Appendage	PP	PP.H2.abf	4.037566172402e-43
rs2118181	ENSG00000259705	ENSG00000259705.1_Heart_Atrial_Appendage	PP	PP.H3.abf	0.0298030407998406
rs2118181	ENSG00000259705	ENSG00000259705.1_Heart_Atrial_Appendage	PP	PP.H4.abf	0.952161537355428
rs2118181	FBN1	ENSG00000166147.13_Whole_Blood	PP	PP.H0.abf	1.2482175763549e-44
rs2118181	FBN1	ENSG00000166147.13_Whole_Blood	PP	PP.H1.abf	0.000979395829919059
rs2118181	FBN1	ENSG00000166147.13_Whole_Blood	PP	PP.H2.abf	5.48593058076842e-43
rs2118181	FBN1	ENSG00000166147.13_Whole_Blood	PP	PP.H3.abf	0.0420876262063429
rs2118181	FBN1	ENSG00000166147.13_Whole_Blood	PP	PP.H4.abf	0.956932977963733
rs2289081	GDF7	ENSG00000143869.6_Adipose_Subcutaneous	PP	PP.H0.abf	8.14112486554604e-12
rs2289081	GDF7	ENSG00000143869.6_Adipose_Subcutaneous	PP	PP.H1.abf	0.374060358966792
rs2289081	GDF7	ENSG00000143869.6_Adipose_Subcutaneous	PP	PP.H2.abf	8.02010541099202e-14
rs2289081	GDF7	ENSG00000143869.6_Adipose_Subcutaneous	PP	PP.H3.abf	0.00306212124701832
rs2289081	GDF7	ENSG00000143869.6_Adipose_Subcutaneous	PP	PP.H4.abf	0.622877519777967
rs2289081	GDF7	ENSG00000143869.6_Artery_Aorta	PP	PP.H0.abf	2.00371412449206e-11
rs2289081	GDF7	ENSG00000143869.6_Artery_Aorta	PP	PP.H1.abf	0.911123308221655
rs2289081	GDF7	ENSG00000143869.6_Artery_Aorta	PP	PP.H2.abf	9.61542083343682e-15
rs2289081	GDF7	ENSG00000143869.6_Artery_Aorta	PP	PP.H3.abf	0.000348701749134648
rs2289081	GDF7	ENSG00000143869.6_Artery_Aorta	PP	PP.H4.abf	0.0885279900091639
rs2289081	GDF7	ENSG00000143869.6_Artery_Tibial	PP	PP.H0.abf	5.28625667250972e-12
rs2289081	GDF7	ENSG00000143869.6_Artery_Tibial	PP	PP.H1.abf	0.245534162063201
rs2289081	GDF7	ENSG00000143869.6_Artery_Tibial	PP	PP.H2.abf	7.45945244839181e-14
rs2289081	GDF7	ENSG00000143869.6_Artery_Tibial	PP	PP.H3.abf	0.00271298698261023
rs2289081	GDF7	ENSG00000143869.6_Artery_Tibial	PP	PP.H4.abf	0.751752850948828
rs2289081	GDF7	ENSG00000143869.6_Lung	PP	PP.H0.abf	1.75669391692584e-11
rs2289081	GDF7	ENSG00000143869.6_Lung	PP	PP.H1.abf	0.80618176571516
rs2289081	GDF7	ENSG00000143869.6_Lung	PP	PP.H2.abf	1.79019926379779e-14
rs2289081	GDF7	ENSG00000143869.6_Lung	PP	PP.H3.abf	0.000628368169462593
rs2289081	GDF7	ENSG00000143869.6_Lung	PP	PP.H4.abf	0.193189866097793
rs2289081	GDF7	ENSG00000143869.6_Whole_Blood	PP	PP.H0.abf	1.61308030223877e-11
rs2289081	GDF7	ENSG00000143869.6_Whole_Blood	PP	PP.H1.abf	0.745347118908643
rs2289081	GDF7	ENSG00000143869.6_Whole_Blood	PP	PP.H2.abf	2.74166488315461e-14
rs2289081	GDF7	ENSG00000143869.6_Whole_Blood	PP	PP.H3.abf	0.00101318627712419
rs2289081	GDF7	ENSG00000143869.6_Whole_Blood	PP	PP.H4.abf	0.253639694798074
rs2289081	LDAH	ENSG00000118961.14_Adipose_Subcutaneous	PP	PP.H0.abf	9.91354507915077e-25
rs2289081	LDAH	ENSG00000118961.14_Adipose_Subcutaneous	PP	PP.H1.abf	4.55497771153752e-14
rs2289081	LDAH	ENSG00000118961.14_Adipose_Subcutaneous	PP	PP.H2.abf	4.1504170496309e-13
rs2289081	LDAH	ENSG00000118961.14_Adipose_Subcutaneous	PP	PP.H3.abf	0.0180880140634377
rs2289081	LDAH	ENSG00000118961.14_Adipose_Subcutaneous	PP	PP.H4.abf	0.981911985936102
rs2289081	LDAH	ENSG00000118961.14_Adipose_Visceral_Omentum	PP	PP.H0.abf	5.25213413271794e-22
rs2289081	LDAH	ENSG00000118961.14_Adipose_Visceral_Omentum	PP	PP.H1.abf	2.41765189633337e-11
rs2289081	LDAH	ENSG00000118961.14_Adipose_Visceral_Omentum	PP	PP.H2.abf	3.34836436608463e-13
rs2289081	LDAH	ENSG00000118961.14_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.0144275515402516
rs2289081	LDAH	ENSG00000118961.14_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.98557244843524
rs2289081	LDAH	ENSG00000118961.14_Artery_Aorta	PP	PP.H0.abf	3.54485279052119e-22
rs2289081	LDAH	ENSG00000118961.14_Artery_Aorta	PP	PP.H1.abf	1.6119055918105e-11
rs2289081	LDAH	ENSG00000118961.14_Artery_Aorta	PP	PP.H2.abf	1.12847626472047e-13
rs2289081	LDAH	ENSG00000118961.14_Artery_Aorta	PP	PP.H3.abf	0.00413551136482209
rs2289081	LDAH	ENSG00000118961.14_Artery_Aorta	PP	PP.H4.abf	0.995864488618944
rs2289081	LDAH	ENSG00000118961.14_Artery_Tibial	PP	PP.H0.abf	3.58825767313685e-19
rs2289081	LDAH	ENSG00000118961.14_Artery_Tibial	PP	PP.H1.abf	1.66666110940509e-08
rs2289081	LDAH	ENSG00000118961.14_Artery_Tibial	PP	PP.H2.abf	2.10540278773629e-13
rs2289081	LDAH	ENSG00000118961.14_Artery_Tibial	PP	PP.H3.abf	0.00878788758324701
rs2289081	LDAH	ENSG00000118961.14_Artery_Tibial	PP	PP.H4.abf	0.991212095749934
rs2289081	LDAH	ENSG00000118961.14_Breast_Mammary_Tissue	PP	PP.H0.abf	2.05421615101619e-14
rs2289081	LDAH	ENSG00000118961.14_Breast_Mammary_Tissue	PP	PP.H1.abf	0.000956831758986754
rs2289081	LDAH	ENSG00000118961.14_Breast_Mammary_Tissue	PP	PP.H2.abf	1.3223777469945e-13
rs2289081	LDAH	ENSG00000118961.14_Breast_Mammary_Tissue	PP	PP.H3.abf	0.00516561557114672
rs2289081	LDAH	ENSG00000118961.14_Breast_Mammary_Tissue	PP	PP.H4.abf	0.993877552669712
rs2289081	LDAH	ENSG00000118961.14_Colon_Transverse	PP	PP.H0.abf	6.82939701779491e-17
rs2289081	LDAH	ENSG00000118961.14_Colon_Transverse	PP	PP.H1.abf	3.16054048257807e-06
rs2289081	LDAH	ENSG00000118961.14_Colon_Transverse	PP	PP.H2.abf	1.91173349247706e-13
rs2289081	LDAH	ENSG00000118961.14_Colon_Transverse	PP	PP.H3.abf	0.00785506842795183
rs2289081	LDAH	ENSG00000118961.14_Colon_Transverse	PP	PP.H4.abf	0.992141771031373
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	2.32452012459042e-17
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	1.09526127089675e-06
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	2.90591181316542e-13
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.0127047045566033
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.987294200181836
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Mucosa	PP	PP.H0.abf	6.63400696590489e-28
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Mucosa	PP	PP.H1.abf	3.07514188426763e-17
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Mucosa	PP	PP.H2.abf	4.11835227262871e-13
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Mucosa	PP	PP.H3.abf	0.0181084072761472
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Mucosa	PP	PP.H4.abf	0.981891592723441
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Muscularis	PP	PP.H0.abf	5.29497086236574e-27
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Muscularis	PP	PP.H1.abf	2.47386050863771e-16
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Muscularis	PP	PP.H2.abf	1.16799953591339e-13
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Muscularis	PP	PP.H3.abf	0.00446146585948215
rs2289081	LDAH	ENSG00000118961.14_Esophagus_Muscularis	PP	PP.H4.abf	0.995538534140402
rs2289081	LDAH	ENSG00000118961.14_Heart_Atrial_Appendage	PP	PP.H0.abf	3.66457999818916e-16
rs2289081	LDAH	ENSG00000118961.14_Heart_Atrial_Appendage	PP	PP.H1.abf	1.66072298776508e-05
rs2289081	LDAH	ENSG00000118961.14_Heart_Atrial_Appendage	PP	PP.H2.abf	1.18879835206491e-13
rs2289081	LDAH	ENSG00000118961.14_Heart_Atrial_Appendage	PP	PP.H3.abf	0.00439183278896754
rs2289081	LDAH	ENSG00000118961.14_Heart_Atrial_Appendage	PP	PP.H4.abf	0.995591559981033
rs2289081	LDAH	ENSG00000118961.14_Heart_Left_Ventricle	PP	PP.H0.abf	1.9176666196146e-15
rs2289081	LDAH	ENSG00000118961.14_Heart_Left_Ventricle	PP	PP.H1.abf	8.68359591370534e-05
rs2289081	LDAH	ENSG00000118961.14_Heart_Left_Ventricle	PP	PP.H2.abf	3.52374585342987e-13
rs2289081	LDAH	ENSG00000118961.14_Heart_Left_Ventricle	PP	PP.H3.abf	0.014971317067274
rs2289081	LDAH	ENSG00000118961.14_Heart_Left_Ventricle	PP	PP.H4.abf	0.984941846973235
rs2289081	LDAH	ENSG00000118961.14_Lung	PP	PP.H0.abf	2.82709838896357e-19
rs2289081	LDAH	ENSG00000118961.14_Lung	PP	PP.H1.abf	1.2974116601107e-08
rs2289081	LDAH	ENSG00000118961.14_Lung	PP	PP.H2.abf	3.35458215953083e-13
rs2289081	LDAH	ENSG00000118961.14_Lung	PP	PP.H3.abf	0.0144092537672551
rs2289081	LDAH	ENSG00000118961.14_Lung	PP	PP.H4.abf	0.985590733258296
rs2289081	LDAH	ENSG00000118961.14_Muscle_Skeletal	PP	PP.H0.abf	2.37962630268271e-13
rs2289081	LDAH	ENSG00000118961.14_Muscle_Skeletal	PP	PP.H1.abf	0.0109903438129954
rs2289081	LDAH	ENSG00000118961.14_Muscle_Skeletal	PP	PP.H2.abf	2.14547432345018e-13
rs2289081	LDAH	ENSG00000118961.14_Muscle_Skeletal	PP	PP.H3.abf	0.00892882815910573
rs2289081	LDAH	ENSG00000118961.14_Muscle_Skeletal	PP	PP.H4.abf	0.980080828027445
rs2289081	LDAH	ENSG00000118961.14_Nerve_Tibial	PP	PP.H0.abf	7.29097334529867e-24
rs2289081	LDAH	ENSG00000118961.14_Nerve_Tibial	PP	PP.H1.abf	3.34090117537779e-13
rs2289081	LDAH	ENSG00000118961.14_Nerve_Tibial	PP	PP.H2.abf	4.17219918441037e-13
rs2289081	LDAH	ENSG00000118961.14_Nerve_Tibial	PP	PP.H3.abf	0.0181361667766339
rs2289081	LDAH	ENSG00000118961.14_Nerve_Tibial	PP	PP.H4.abf	0.981863833222615
rs2289081	LDAH	ENSG00000118961.14_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H0.abf	6.41835707626841e-16
rs2289081	LDAH	ENSG00000118961.14_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H1.abf	2.95698066153156e-05
rs2289081	LDAH	ENSG00000118961.14_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H2.abf	2.64018706609223e-13
rs2289081	LDAH	ENSG00000118961.14_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H3.abf	0.0111747252779333
rs2289081	LDAH	ENSG00000118961.14_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H4.abf	0.988795704915187
rs2289081	LDAH	ENSG00000118961.14_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	1.62077028417637e-18
rs2289081	LDAH	ENSG00000118961.14_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	7.50624954637774e-08
rs2289081	LDAH	ENSG00000118961.14_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	3.81290303318447e-13
rs2289081	LDAH	ENSG00000118961.14_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.016675317053212
rs2289081	LDAH	ENSG00000118961.14_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.983324607883911
rs2289081	LDAH	ENSG00000118961.14_Stomach	PP	PP.H0.abf	1.77414599267663e-18
rs2289081	LDAH	ENSG00000118961.14_Stomach	PP	PP.H1.abf	8.32795182577217e-08
rs2289081	LDAH	ENSG00000118961.14_Stomach	PP	PP.H2.abf	3.28201872910518e-13
rs2289081	LDAH	ENSG00000118961.14_Stomach	PP	PP.H3.abf	0.0144204209010444
rs2289081	LDAH	ENSG00000118961.14_Stomach	PP	PP.H4.abf	0.985579495819111
rs2289081	LDAH	ENSG00000118961.14_Thyroid	PP	PP.H0.abf	3.81560866424622e-24
rs2289081	LDAH	ENSG00000118961.14_Thyroid	PP	PP.H1.abf	1.75138626278638e-13
rs2289081	LDAH	ENSG00000118961.14_Thyroid	PP	PP.H2.abf	3.90623644180499e-13
rs2289081	LDAH	ENSG00000118961.14_Thyroid	PP	PP.H3.abf	0.0169467961212868
rs2289081	LDAH	ENSG00000118961.14_Thyroid	PP	PP.H4.abf	0.983053203878147
rs2289081	LDAH	ENSG00000118961.14_Whole_Blood	PP	PP.H0.abf	1.52382849496875e-14
rs2289081	LDAH	ENSG00000118961.14_Whole_Blood	PP	PP.H1.abf	0.000704107028558662
rs2289081	LDAH	ENSG00000118961.14_Whole_Blood	PP	PP.H2.abf	4.04808504312548e-14
rs2289081	LDAH	ENSG00000118961.14_Whole_Blood	PP	PP.H3.abf	0.000872052489681879
rs2289081	LDAH	ENSG00000118961.14_Whole_Blood	PP	PP.H4.abf	0.998423840481704
rs365990	CMTM5	ENSG00000166091.19_Heart_Atrial_Appendage	PP	PP.H0.abf	1.11055672134172e-39
rs365990	CMTM5	ENSG00000166091.19_Heart_Atrial_Appendage	PP	PP.H1.abf	0.187339570363909
rs365990	CMTM5	ENSG00000166091.19_Heart_Atrial_Appendage	PP	PP.H2.abf	9.62534393188834e-42
rs365990	CMTM5	ENSG00000166091.19_Heart_Atrial_Appendage	PP	PP.H3.abf	0.000811848581055038
rs365990	CMTM5	ENSG00000166091.19_Heart_Atrial_Appendage	PP	PP.H4.abf	0.811848581055037
rs3774372	ULK4	ENSG00000168038.10_Adipose_Subcutaneous	PP	PP.H0.abf	1.73121488974077e-91
rs3774372	ULK4	ENSG00000168038.10_Adipose_Subcutaneous	PP	PP.H1.abf	3.47768345294415e-17
rs3774372	ULK4	ENSG00000168038.10_Adipose_Subcutaneous	PP	PP.H2.abf	2.7324315710673e-75
rs3774372	ULK4	ENSG00000168038.10_Adipose_Subcutaneous	PP	PP.H3.abf	0.548442292346142
rs3774372	ULK4	ENSG00000168038.10_Adipose_Subcutaneous	PP	PP.H4.abf	0.451557707653851
rs3774372	ULK4	ENSG00000168038.10_Adipose_Visceral_Omentum	PP	PP.H0.abf	3.5490587689346e-86
rs3774372	ULK4	ENSG00000168038.10_Adipose_Visceral_Omentum	PP	PP.H1.abf	7.13082395171747e-12
rs3774372	ULK4	ENSG00000168038.10_Adipose_Visceral_Omentum	PP	PP.H2.abf	1.56715323181977e-75
rs3774372	ULK4	ENSG00000168038.10_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.314189048244402
rs3774372	ULK4	ENSG00000168038.10_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.685810951748458
rs3774372	ULK4	ENSG00000168038.10_Artery_Aorta	PP	PP.H0.abf	9.59259898318523e-100
rs3774372	ULK4	ENSG00000168038.10_Artery_Aorta	PP	PP.H1.abf	2.03098422768798e-25
rs3774372	ULK4	ENSG00000168038.10_Artery_Aorta	PP	PP.H2.abf	1.16408181491304e-75
rs3774372	ULK4	ENSG00000168038.10_Artery_Aorta	PP	PP.H3.abf	0.245709865196926
rs3774372	ULK4	ENSG00000168038.10_Artery_Aorta	PP	PP.H4.abf	0.75429013480306
rs3774372	ULK4	ENSG00000168038.10_Artery_Tibial	PP	PP.H0.abf	2.56810339746085e-98
rs3774372	ULK4	ENSG00000168038.10_Artery_Tibial	PP	PP.H1.abf	5.17440158268135e-24
rs3774372	ULK4	ENSG00000168038.10_Artery_Tibial	PP	PP.H2.abf	1.23545109193877e-75
rs3774372	ULK4	ENSG00000168038.10_Artery_Tibial	PP	PP.H3.abf	0.248175851106465
rs3774372	ULK4	ENSG00000168038.10_Artery_Tibial	PP	PP.H4.abf	0.751824148893547
rs3774372	ULK4	ENSG00000168038.10_Breast_Mammary_Tissue	PP	PP.H0.abf	1.11367694258203e-78
rs3774372	ULK4	ENSG00000168038.10_Breast_Mammary_Tissue	PP	PP.H1.abf	0.000224875325319366
rs3774372	ULK4	ENSG00000168038.10_Breast_Mammary_Tissue	PP	PP.H2.abf	1.34021542042388e-75
rs3774372	ULK4	ENSG00000168038.10_Breast_Mammary_Tissue	PP	PP.H3.abf	0.26988842921139
rs3774372	ULK4	ENSG00000168038.10_Breast_Mammary_Tissue	PP	PP.H4.abf	0.729886695463299
rs3774372	ULK4	ENSG00000168038.10_Colon_Transverse	PP	PP.H0.abf	1.93499518722836e-89
rs3774372	ULK4	ENSG00000168038.10_Colon_Transverse	PP	PP.H1.abf	3.94407544990865e-15
rs3774372	ULK4	ENSG00000168038.10_Colon_Transverse	PP	PP.H2.abf	6.41863438580417e-76
rs3774372	ULK4	ENSG00000168038.10_Colon_Transverse	PP	PP.H3.abf	0.129960147582059
rs3774372	ULK4	ENSG00000168038.10_Colon_Transverse	PP	PP.H4.abf	0.870039852417945
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	1.3047782962882e-85
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	2.64301707564579e-11
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	7.48974084701456e-76
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.150866395440781
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.849133604532783
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Mucosa	PP	PP.H0.abf	4.24590403912094e-108
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Mucosa	PP	PP.H1.abf	8.65276659315929e-34
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Mucosa	PP	PP.H2.abf	1.23073551475041e-75
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Mucosa	PP	PP.H3.abf	0.250062776604491
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Mucosa	PP	PP.H4.abf	0.749937223395506
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Muscularis	PP	PP.H0.abf	7.92037931862913e-104
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Muscularis	PP	PP.H1.abf	1.62750410714613e-29
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Muscularis	PP	PP.H2.abf	1.00490349785702e-75
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Muscularis	PP	PP.H3.abf	0.205696383793307
rs3774372	ULK4	ENSG00000168038.10_Esophagus_Muscularis	PP	PP.H4.abf	0.794303616206693
rs3774372	ULK4	ENSG00000168038.10_Heart_Left_Ventricle	PP	PP.H0.abf	2.49965973811464e-82
rs3774372	ULK4	ENSG00000168038.10_Heart_Left_Ventricle	PP	PP.H1.abf	5.18093325128379e-08
rs3774372	ULK4	ENSG00000168038.10_Heart_Left_Ventricle	PP	PP.H2.abf	1.45231608447021e-75
rs3774372	ULK4	ENSG00000168038.10_Heart_Left_Ventricle	PP	PP.H3.abf	0.300315392763909
rs3774372	ULK4	ENSG00000168038.10_Heart_Left_Ventricle	PP	PP.H4.abf	0.699684555426763
rs3774372	ULK4	ENSG00000168038.10_Lung	PP	PP.H0.abf	2.09871610693698e-84
rs3774372	ULK4	ENSG00000168038.10_Lung	PP	PP.H1.abf	4.24085389402012e-10
rs3774372	ULK4	ENSG00000168038.10_Lung	PP	PP.H2.abf	1.29470523118163e-75
rs3774372	ULK4	ENSG00000168038.10_Lung	PP	PP.H3.abf	0.260880625340935
rs3774372	ULK4	ENSG00000168038.10_Lung	PP	PP.H4.abf	0.739119374234987
rs3774372	ULK4	ENSG00000168038.10_Muscle_Skeletal	PP	PP.H0.abf	9.54028038477017e-104
rs3774372	ULK4	ENSG00000168038.10_Muscle_Skeletal	PP	PP.H1.abf	1.93272333242342e-29
rs3774372	ULK4	ENSG00000168038.10_Muscle_Skeletal	PP	PP.H2.abf	1.14203346698869e-75
rs3774372	ULK4	ENSG00000168038.10_Muscle_Skeletal	PP	PP.H3.abf	0.230590114052258
rs3774372	ULK4	ENSG00000168038.10_Muscle_Skeletal	PP	PP.H4.abf	0.769409885947731
rs3774372	ULK4	ENSG00000168038.10_Nerve_Tibial	PP	PP.H0.abf	1.65284251376146e-102
rs3774372	ULK4	ENSG00000168038.10_Nerve_Tibial	PP	PP.H1.abf	3.33224491373154e-28
rs3774372	ULK4	ENSG00000168038.10_Nerve_Tibial	PP	PP.H2.abf	6.21285729402651e-76
rs3774372	ULK4	ENSG00000168038.10_Nerve_Tibial	PP	PP.H3.abf	0.124379883328993
rs3774372	ULK4	ENSG00000168038.10_Nerve_Tibial	PP	PP.H4.abf	0.87562011667102
rs3774372	ULK4	ENSG00000168038.10_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H0.abf	1.17441423428628e-89
rs3774372	ULK4	ENSG00000168038.10_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H1.abf	2.38161769787244e-15
rs3774372	ULK4	ENSG00000168038.10_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H2.abf	7.49669092064212e-76
rs3774372	ULK4	ENSG00000168038.10_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H3.abf	0.151178046001419
rs3774372	ULK4	ENSG00000168038.10_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H4.abf	0.848821953998586
rs3774372	ULK4	ENSG00000168038.10_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	1.01576108841258e-101
rs3774372	ULK4	ENSG00000168038.10_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	2.00980952944059e-27
rs3774372	ULK4	ENSG00000168038.10_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	9.43308129666665e-76
rs3774372	ULK4	ENSG00000168038.10_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.185831065839072
rs3774372	ULK4	ENSG00000168038.10_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.814168934160918
rs3774372	ULK4	ENSG00000168038.10_Stomach	PP	PP.H0.abf	5.88418962316731e-94
rs3774372	ULK4	ENSG00000168038.10_Stomach	PP	PP.H1.abf	1.18625342274583e-19
rs3774372	ULK4	ENSG00000168038.10_Stomach	PP	PP.H2.abf	7.47421955112664e-76
rs3774372	ULK4	ENSG00000168038.10_Stomach	PP	PP.H3.abf	0.14983019729439
rs3774372	ULK4	ENSG00000168038.10_Stomach	PP	PP.H4.abf	0.850169802705601
rs3774372	ULK4	ENSG00000168038.10_Thyroid	PP	PP.H0.abf	3.461827141031e-118
rs3774372	ULK4	ENSG00000168038.10_Thyroid	PP	PP.H1.abf	6.86132042375124e-44
rs3774372	ULK4	ENSG00000168038.10_Thyroid	PP	PP.H2.abf	3.01869015347891e-75
rs3774372	ULK4	ENSG00000168038.10_Thyroid	PP	PP.H3.abf	0.597900460329729
rs3774372	ULK4	ENSG00000168038.10_Thyroid	PP	PP.H4.abf	0.402099539670256
